f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.5242718446601942,0.5960395606792697,0.6776315789473684,0.9599928876244666,0.1808354074074074,0.24915555555555552,GunPoint,0,10,6.5,4,22,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.8740740740740741,0.8810878443570108,0.888157894736842,0.9893314366998577,0.07821466666666665,0.1451555555555556,GunPoint,0,10,6.5,4,22,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,1.656342081425909,0.22001510529996793,0.34307009668429095,,,
0.8823529411764706,0.8885233166386386,0.8947368421052632,0.9895092460881935,0.0876545185185185,0.15737777777777776,GunPoint,0,10,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,4.326316199044718,0.29820931520494387,3.0405065062102423,0.22916666666666666,0.3,0.0
0.8484848484848485,0.8583950752789521,0.868421052631579,0.9695945945945946,0.11583392592592592,0.15791111111111109,GunPoint,0,10,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,10.097643341194878,0.6189211985503225,2.207507209703508,0.34375,0.3,0.0
0.2727272727272727,0.39735970711951313,0.5789473684210527,0.8818456614509246,0.2375237777777778,0.27508888888888894,GunPoint,0,20,6.5,4,22,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.8823529411764706,0.8885233166386386,0.8947368421052632,0.9839971550497867,0.08450614814814815,0.13664444444444446,GunPoint,0,20,6.5,4,22,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,1.3137173400733833,0.1700577295285871,0.43764029799234316,,,
0.803030303030303,0.8179833300913012,0.8284139402560455,0.9180298719772404,0.14085777777777778,0.14831111111111112,GunPoint,0,20,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,15.6463041463476,0.640271128766319,3.5186023506081217,0.6875,0.1,0.0
0.7317073170731707,0.7590141093600838,0.7825391180654339,0.9064722617354196,0.160346,0.17322222222222222,GunPoint,0,20,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,17.506150360083943,0.6777702815530509,2.7276097559267414,0.34375,0.2,0.0
0.5925925925925926,0.6488856845230502,0.7105263157894737,0.9598150782361309,0.18229733333333334,0.25880000000000003,GunPoint,1,5,5.2,5,21,none,0.852,1,150,1.4,32,2.0,rf,,,,,,
0.7936507936507936,0.8111071056538127,0.8289473684210527,0.9909317211948792,0.09588844444444443,0.16835555555555554,GunPoint,1,5,5.2,5,21,SMOTE-raw,0.852,1,150,1.4,32,2.0,rf,1.8905719550335442,0.19561160881832795,0.5076817234757468,,,
0.6491228070175439,0.6930102148559838,0.7366642958748222,0.9661273115220483,0.14295844444444444,0.1960222222222222,GunPoint,1,5,5.2,5,21,guide=gpf | walk=aligned,0.852,1,150,1.4,32,2.0,rf,2.069407183498522,0.2388321583459725,0.5969443205596471,0.65625,0.1,0.0
0.6371681415929203,0.6835810650875508,0.7300853485064012,0.9629267425320056,0.14540948148148147,0.20817777777777782,GunPoint,1,5,5.2,5,21,guide=sig | walk=aligned,0.852,1,150,1.4,32,2.0,rf,3.4962090324251323,0.33168578556375006,0.8251057305650917,0.65625,0.1,0.0
0.5098039215686274,0.5848976518656018,0.6710526315789473,0.9759068278805121,0.18697237037037037,0.28184444444444445,GunPoint,1,10,6.5,4,22,none,0.852,1,150,1.7999999999999998,32,2.0,rf,,,,,,
0.9659863945578231,0.9665456669582609,0.9671052631578947,0.9987553342816502,0.048363481481481486,0.13837777777777777,GunPoint,1,10,6.5,4,22,SMOTE-raw,0.852,1,150,1.7999999999999998,32,2.0,rf,1.6233204073771264,0.23065030670306264,0.5018150189430551,,,
0.8920863309352518,0.8970871148374593,0.9011379800853485,0.9919096728307254,0.08061377777777777,0.17586666666666662,GunPoint,1,10,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.7999999999999998,32,2.0,rf,4.523923815114059,0.3600071812042678,5.087783801857206,0.6875,0.2,0.0
0.7333333333333333,0.7608859102526822,0.7894736842105263,0.9959992887624467,0.11158970370370369,0.22695555555555555,GunPoint,1,10,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.7999999999999998,32,2.0,rf,14.724290023020949,0.6542018492195971,4.443165039884505,0.34375,0.2,0.0
0.625,0.674020019879027,0.7235064011379801,0.959103840682788,0.16932385185185184,0.22893333333333332,GunPoint,1,20,6.5,4,22,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.9219858156028369,0.9248043889897674,0.9276315789473684,0.9924431009957325,0.07682414814814816,0.16528888888888893,GunPoint,1,20,6.5,4,22,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,1.634445180014998,0.15966884502379086,0.35055630598031523,,,
