f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard,guard_fired,guard_c,rho_before,rho_after
0.5428571428571428,0.7594364643984304,0.7769530878294795,0.9057950328290038,0.07180891384335301,0.06976308187974117,JapaneseVowels,2,10,10.0,24,216,none,0.85,12,29,2.0,64,2.0,ridge,,,,,,,,,,
0.5681818181818182,0.854591356676664,0.8560281663336188,0.9149776382148634,0.08170324324324324,0.13616216216216215,JapaneseVowels,2,10,10.0,24,216,SMOTE-raw,0.85,12,29,2.0,64,2.0,rf,1.970662830061034,0.09170555288805338,0.46617297861801543,,,,,,,
0.4523809523809524,0.7425847465535931,0.7563041202778571,0.8344276334570369,0.10061091787266079,0.0970757006864103,JapaneseVowels,2,10,10.0,24,216,SMOTE-raw,0.85,12,29,2.0,64,2.0,ridge,1.970662830061034,0.09170555288805338,0.46617297861801543,,,,,,,
0.53125,0.7228447412379048,0.7505947283280997,0.915976781806071,0.057563243243243245,0.057297297297297295,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=plain,0.85,12,29,2.0,64,2.0,rf,12.428068947454374,0.2313031157253096,4.986088336811472,0.375,1.7,0.0,,,,
0.5671641791044776,0.7629991256942945,0.7813778665905414,0.928918070225521,0.05693561953424295,0.03954407053825674,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=plain,0.85,12,29,2.0,64,2.0,ridge,12.428068947454374,0.2313031157253096,4.986088336811472,0.375,1.7,0.0,,,,
0.5641025641025641,0.8107658888249203,0.8179655533352365,0.9221143781520602,0.06643546546546547,0.09197297297297298,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=plain | guard,0.85,12,29,2.0,64,2.0,rf,1.8456873818867834,0.0651671018058061,1.1174796772080464,0.375,3.2,1.0,1.0,0.633,4.99,1.12
0.5352112676056338,0.7582451907797142,0.7754781615757922,0.9262536873156343,0.07098525479741286,0.06032176419757221,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=plain | guard,0.85,12,29,2.0,64,2.0,ridge,1.8456873818867834,0.0651671018058061,1.1174796772080464,0.375,3.2,1.0,1.0,0.633,4.99,1.12
0.4931506849315068,0.7345321907527741,0.7549243505566657,0.9108383290512894,0.06268357357357357,0.06811711711711713,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=aligned,0.85,12,29,2.0,64,2.0,rf,12.943060732585327,0.21082152364347628,8.423824769997164,0.375,2.5,0.0,,,,
0.5454545454545454,0.7426488149499467,0.7652488343324769,0.9302502616804643,0.05373971579994496,0.038375760273067,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=aligned,0.85,12,29,2.0,64,2.0,ridge,12.943060732585327,0.21082152364347628,8.423824769997164,0.375,2.5,0.0,,,,
0.5176470588235295,0.8016777535130221,0.8076410695594253,0.9122180987724807,0.0745392792792793,0.11282882882882884,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=aligned | guard,0.85,12,29,2.0,64,2.0,rf,1.0838639588702321,0.04522130841289307,0.8626572778665595,0.375,4.0,1.0,1.0,0.487,8.42,0.86
0.5128205128205128,0.77056911615686,0.7827576363117328,0.911504424778761,0.08284170136471601,0.07197646491261435,JapaneseVowels,2,10,10.0,24,216,guide=gpf | walk=aligned | guard,0.85,12,29,2.0,64,2.0,ridge,1.0838639588702321,0.04522130841289307,0.8626572778665595,0.375,4.0,1.0,1.0,0.487,8.42,0.86
0.5882352941176471,0.8587567332159077,0.8604529450946807,0.9292986963555048,0.08056891891891892,0.13624324324324324,JapaneseVowels,2,10,10.0,24,216,guide=sig | walk=aligned,0.85,12,29,2.0,64,2.0,rf,3.1690994374204315,0.049612159198712535,14.195800318209509,0.29347826086956524,1.8,0.0,,,,
0.5333333333333333,0.7742649124973453,0.7871824150727947,0.868398515558093,0.07035297633071981,0.06397357780740275,JapaneseVowels,2,10,10.0,24,216,guide=sig | walk=aligned,0.85,12,29,2.0,64,2.0,ridge,3.1690994374204315,0.049612159198712535,14.195800318209509,0.29347826086956524,1.8,0.0,,,,
0.5121951219512195,0.7857930639591174,0.7944618898087353,0.9077933200114188,0.08275096096096096,0.14110810810810814,JapaneseVowels,2,10,10.0,24,216,guide=sig | walk=aligned | guard,0.85,12,29,2.0,64,2.0,rf,2.1086739941243415,0.1013565724669574,0.7138348203238233,0.29347826086956524,3.1,1.0,1.0,0.375,14.2,0.71
0.45977011494252873,0.7593738123779963,0.7694833000285469,0.8379484251593872,0.09793951034155536,0.09510036269913213,JapaneseVowels,2,10,10.0,24,216,guide=sig | walk=aligned | guard,0.85,12,29,2.0,64,2.0,ridge,2.1086739941243415,0.1013565724669574,0.7138348203238233,0.29347826086956524,3.1,1.0,1.0,0.375,14.2,0.71
0.17647058823529413,0.3110855084191276,0.5483870967741935,0.9039394804453326,0.0564051051051051,0.02632432432432432,JapaneseVowels,2,20,20.0,12,228,none,0.85,12,29,2.0,64,2.0,rf,,,,,,,,,,
0.35294117647058826,0.5300019659662233,0.6289371015320202,0.8952326577219526,0.07127578729616503,0.07711768097271171,JapaneseVowels,2,20,20.0,12,228,none,0.85,12,29,2.0,64,2.0,ridge,,,,,,,,,,
0.47058823529411764,0.695813507586209,0.7270910648015987,0.9013226758016938,0.07212258258258258,0.10158558558558559,JapaneseVowels,2,20,20.0,12,228,SMOTE-raw,0.85,12,29,2.0,64,2.0,rf,1.773931301860145,0.07324060652148934,0.43193328915962353,,,,,,,
0.34210526315789475,0.6162545912132094,0.6624797792368446,0.6797982681511086,0.11854293375162368,0.12781786033417103,JapaneseVowels,2,20,20.0,12,228,SMOTE-raw,0.85,12,29,2.0,64,2.0,ridge,1.773931301860145,0.07324060652148934,0.43193328915962353,,,,,,,
0.3333333333333333,0.47237915777796174,0.6070035207917023,0.9011323627367018,0.05459660660660661,0.02921621621621621,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=plain,0.85,12,29,2.0,64,2.0,rf,27.781212412576213,0.3744524628991228,5.063951847506751,0.3958333333333333,0.8,0.0,,,,
0.48,0.615713915275502,0.683223903320963,0.9126463031687125,0.05877108381185374,0.04964176983528404,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=plain,0.85,12,29,2.0,64,2.0,ridge,27.781212412576213,0.3744524628991228,5.063951847506751,0.3958333333333333,0.8,0.0,,,,
0.5,0.6610285903207433,0.7095822628223427,0.8934722618707774,0.0565212912912913,0.04604504504504505,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=plain | guard,0.85,12,29,2.0,64,2.0,rf,5.635045748625615,0.1596359813606556,0.9721341390382607,0.3958333333333333,2.2,1.0,1.0,0.628,5.06,0.97
0.38596491228070173,0.5823554600204128,0.6552954610334,0.8995147016842706,0.07407855012677524,0.07739538628206341,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=plain | guard,0.85,12,29,2.0,64,2.0,ridge,5.635045748625615,0.1596359813606556,0.9721341390382607,0.3958333333333333,2.2,1.0,1.0,0.628,5.06,0.97
0.3829787234042553,0.5332238920921644,0.6348368065467694,0.8963269578456561,0.05449402402402403,0.018315315315315314,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=aligned,0.85,12,29,2.0,64,2.0,rf,25.75130568901483,0.3199742903973428,5.845068478482669,0.296875,2.8,0.0,,,,
0.425531914893617,0.5629131844356934,0.6524407650585212,0.903130649919117,0.0620546251990493,0.05565799111579577,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=aligned,0.85,12,29,2.0,64,2.0,ridge,25.75130568901483,0.3199742903973428,5.845068478482669,0.296875,2.8,0.0,,,,
0.5538461538461539,0.7438011024000216,0.7667237605861643,0.9147873251498715,0.061219489489489486,0.06743243243243245,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=aligned | guard,0.85,12,29,2.0,64,2.0,rf,3.4901607852182117,0.09886629705234729,0.9099938314969049,0.296875,4.0,1.0,1.0,0.585,5.85,0.91
0.4722222222222222,0.7138369782491262,0.7387953182986011,0.9005614235417261,0.07708926630646339,0.07595375332459943,JapaneseVowels,2,20,20.0,12,228,guide=gpf | walk=aligned | guard,0.85,12,29,2.0,64,2.0,ridge,3.4901607852182117,0.09886629705234729,0.9099938314969049,0.296875,4.0,1.0,1.0,0.585,5.85,0.91
0.5172413793103449,0.6831857667521063,0.7242363688267199,0.905128937101532,0.05684714714714715,0.05257657657657658,JapaneseVowels,2,20,20.0,12,228,guide=sig | walk=aligned,0.85,12,29,2.0,64,2.0,rf,15.38395172523045,0.21582343604664445,5.550891052048646,0.10477941176470588,5.6,0.0,,,,
0.36666666666666664,0.5796530999168555,0.650870682272338,0.88352840422495,0.0742413047542145,0.05781821888469228,JapaneseVowels,2,20,20.0,12,228,guide=sig | walk=aligned,0.85,12,29,2.0,64,2.0,ridge,15.38395172523045,0.21582343604664445,5.550891052048646,0.10477941176470588,5.6,0.0,,,,
0.5,0.7001760174550143,0.7329907698163478,0.9057474545627557,0.06367228228228228,0.06806306306306306,JapaneseVowels,2,20,20.0,12,228,guide=sig | walk=aligned | guard,0.85,12,29,2.0,64,2.0,rf,2.4314325630873093,0.07256309651074255,1.0531463422122493,0.10477941176470588,7.1,1.0,1.0,0.6,5.55,1.05
0.5428571428571428,0.7594364643984304,0.7769530878294795,0.8933295270720335,0.07193506989336616,0.06329497767890484,JapaneseVowels,2,20,20.0,12,228,guide=sig | walk=aligned | guard,0.85,12,29,2.0,64,2.0,ridge,2.4314325630873093,0.07256309651074255,1.0531463422122493,0.10477941176470588,7.1,1.0,1.0,0.6,5.55,1.05
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9990079365079365,0.011720432098765433,0.03261111111111111,Libras,0,5,14.0,12,156,none,0.841,2,45,2.0,64,2.0,rf,,,,,,,,,,
0.8571428571428571,0.8660254037844386,0.875,1.0,0.00809676946636225,0.018108782086494024,Libras,0,5,14.0,12,156,none,0.841,2,45,2.0,64,2.0,ridge,,,,,,,,,,
1.0,1.0,1.0,1.0,0.011879197530864196,0.053203703703703704,Libras,0,5,14.0,12,156,SMOTE-raw,0.841,2,45,2.0,64,2.0,rf,3.0654366470684966,0.1386567966255552,0.7178822223190814,,,,,,,
0.8461538461538461,0.948840144095737,0.9494047619047619,0.9910714285714285,0.016222870719472187,0.022545362906581885,Libras,0,5,14.0,12,156,SMOTE-raw,0.841,2,45,2.0,64,2.0,ridge,3.0654366470684966,0.1386567966255552,0.7178822223190814,,,,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9995039682539683,0.008574135802469136,0.0317962962962963,Libras,0,5,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,2.0,64,2.0,rf,10.94042902364575,0.19748885866279753,5.264573037025729,0.6964285714285714,0.3,0.0,,,,
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9990079365079364,0.009859576196379536,0.022643313069844323,Libras,0,5,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,2.0,64,2.0,ridge,10.94042902364575,0.19748885866279753,5.264573037025729,0.6964285714285714,0.3,0.0,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9970238095238095,0.014078765432098767,0.03588888888888889,Libras,0,5,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,2.0,64,2.0,rf,4.337693889618814,0.2066891180690369,1.2827352136714087,0.6964285714285714,1.3,1.0,1.0,0.616,5.26,1.28
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9940476190476191,0.011376960905808028,0.012272957193644529,Libras,0,5,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,2.0,64,2.0,ridge,4.337693889618814,0.2066891180690369,1.2827352136714087,0.6964285714285714,1.3,1.0,1.0,0.616,5.26,1.28
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.007484814814814813,0.02918518518518519,Libras,0,5,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,2.0,64,2.0,rf,13.160882383242454,0.1958898967352476,15.667280081146403,0.5416666666666666,0.9,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9985119047619047,0.008495935844348523,0.017959269677489335,Libras,0,5,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,2.0,64,2.0,ridge,13.160882383242454,0.1958898967352476,15.667280081146403,0.5416666666666666,0.9,0.0,,,,
1.0,1.0,1.0,1.0,0.01314925925925926,0.06144444444444444,Libras,0,5,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,2.0,64,2.0,rf,3.3534432110906938,0.13797939340412324,1.02514461483546,0.5416666666666666,1.7,1.0,1.0,0.357,15.67,1.03
0.8571428571428571,0.9880235200593537,0.9880952380952381,0.9975198412698413,0.014751866291957256,0.02401465444519509,Libras,0,5,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,2.0,64,2.0,ridge,3.3534432110906938,0.13797939340412324,1.02514461483546,0.5416666666666666,1.7,1.0,1.0,0.357,15.67,1.03
0.96,0.9970193674385764,0.9970238095238095,1.0,0.006779259259259259,0.0334074074074074,Libras,0,5,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,2.0,64,2.0,rf,7.572009441960519,0.15806518991106744,5.632088325570993,0.203125,2.1,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9975198412698413,0.010765563105616889,0.019768373715965657,Libras,0,5,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,2.0,64,2.0,ridge,7.572009441960519,0.15806518991106744,5.632088325570993,0.203125,2.1,0.0,,,,
1.0,1.0,1.0,1.0,0.007560432098765432,0.04201851851851852,Libras,0,5,14.0,12,156,guide=sig | walk=aligned | guard,0.841,2,45,2.0,64,2.0,rf,2.955874557051237,0.09668294397758037,2.0025176774245392,0.203125,3.1,1.0,1.0,0.588,5.63,2.0
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9970238095238095,0.013624751554297276,0.023628623411886814,Libras,0,5,14.0,12,156,guide=sig | walk=aligned | guard,0.841,2,45,2.0,64,2.0,ridge,2.955874557051237,0.09668294397758037,2.0025176774245392,0.203125,3.1,1.0,1.0,0.588,5.63,2.0
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9990079365079365,0.01168537037037037,0.026685185185185183,Libras,0,10,14.0,12,156,none,0.841,2,45,1.7999999999999998,64,2.0,rf,,,,,,,,,,
0.8571428571428571,0.8660254037844386,0.875,1.0,0.008096769466362305,0.018108782086494135,Libras,0,10,14.0,12,156,none,0.841,2,45,1.7999999999999998,64,2.0,ridge,,,,,,,,,,
0.96,0.9970193674385764,0.9970238095238095,1.0,0.010511234567901234,0.05000000000000001,Libras,0,10,14.0,12,156,SMOTE-raw,0.841,2,45,1.7999999999999998,64,2.0,rf,2.8751690471553406,0.13645425266790534,0.6565680682134757,,,,,,,
0.8148148148148148,0.9459605012056633,0.9464285714285714,0.9950396825396824,0.016192341632001984,0.02199166550822668,Libras,0,10,14.0,12,156,SMOTE-raw,0.841,2,45,1.7999999999999998,64,2.0,ridge,2.8751690471553406,0.13645425266790534,0.6565680682134757,,,,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9995039682539684,0.0085308024691358,0.03283333333333333,Libras,0,10,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,1.7999999999999998,64,2.0,rf,7.516648214240545,0.17488028034230974,2.7615776295910988,0.6964285714285714,0.5,0.0,,,,
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9985119047619048,0.00982159378292302,0.02109087759670697,Libras,0,10,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,1.7999999999999998,64,2.0,ridge,7.516648214240545,0.17488028034230974,2.7615776295910988,0.6964285714285714,0.5,0.0,,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9995039682539684,0.0100229012345679,0.03924074074074075,Libras,0,10,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,1.7999999999999998,64,2.0,rf,4.404183832907089,0.14170468466721642,1.6575616135281073,0.6964285714285714,1.4,1.0,1.0,0.851,2.76,1.66
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9970238095238095,0.010603491658241955,0.010208068923847468,Libras,0,10,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,1.7999999999999998,64,2.0,ridge,4.404183832907089,0.14170468466721642,1.6575616135281073,0.6964285714285714,1.4,1.0,1.0,0.851,2.76,1.66
1.0,1.0,1.0,1.0,0.006614691358024691,0.033,Libras,0,10,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,1.7999999999999998,64,2.0,rf,8.250859471791012,0.161698045985178,9.839032713613845,0.4875,0.7,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9985119047619047,0.009645982996190449,0.018756227266818342,Libras,0,10,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,1.7999999999999998,64,2.0,ridge,8.250859471791012,0.161698045985178,9.839032713613845,0.4875,0.7,0.0,,,,
1.0,1.0,1.0,1.0,0.011851790123456793,0.055055555555555566,Libras,0,10,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,1.7999999999999998,64,2.0,rf,2.9105978824987506,0.1161928357061549,1.1363476147902196,0.4875,1.6,1.0,1.0,0.451,9.84,1.14
0.8888888888888888,0.9910312089651149,0.9910714285714286,0.9975198412698413,0.014430919021533272,0.027586480288957792,Libras,0,10,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,1.7999999999999998,64,2.0,ridge,2.9105978824987506,0.1161928357061549,1.1363476147902196,0.4875,1.6,1.0,1.0,0.451,9.84,1.14
1.0,1.0,1.0,1.0,0.005686049382716048,0.03133333333333333,Libras,0,10,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,1.7999999999999998,64,2.0,rf,5.413016972952123,0.14293554123276386,3.9915896881427795,0.203125,2.0,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.998015873015873,0.011207543690372058,0.02093671371427834,Libras,0,10,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,1.7999999999999998,64,2.0,ridge,5.413016972952123,0.14293554123276386,3.9915896881427795,0.203125,2.0,0.0,,,,
1.0,1.0,1.0,1.0,0.006813827160493826,0.03559259259259259,Libras,0,10,14.0,12,156,guide=sig | walk=aligned | guard,0.841,2,45,1.7999999999999998,64,2.0,rf,2.9021917417617384,0.09759952821338491,2.0014572126065007,0.203125,3.0,1.0,1.0,0.685,3.99,2.0
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.998015873015873,0.011084345488608477,0.020520601607678754,Libras,0,10,14.0,12,156,guide=sig | walk=aligned | guard,0.841,2,45,1.7999999999999998,64,2.0,ridge,2.9021917417617384,0.09759952821338491,2.0014572126065007,0.203125,3.0,1.0,1.0,0.685,3.99,2.0
0.8,0.816496580927726,0.8333333333333333,0.9990079365079365,0.014693333333333334,0.02988888888888889,Libras,0,20,21.0,8,160,none,0.841,2,45,1.5999999999999999,64,2.0,rf,,,,,,,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,1.0,0.009378712353989592,0.009593191194509087,Libras,0,20,21.0,8,160,none,0.841,2,45,1.5999999999999999,64,2.0,ridge,,,,,,,,,,
0.8333333333333334,0.9074209047695003,0.9107142857142858,0.996031746031746,0.016037716049382717,0.045092592592592594,Libras,0,20,21.0,8,160,SMOTE-raw,0.841,2,45,1.5999999999999999,64,2.0,rf,3.700299647096415,0.14637095344001405,0.6620316442996055,,,,,,,
0.8333333333333334,0.9074209047695003,0.9107142857142858,0.998015873015873,0.010582966500225237,0.01648752364393507,Libras,0,20,21.0,8,160,SMOTE-raw,0.841,2,45,1.5999999999999999,64,2.0,ridge,3.700299647096415,0.14637095344001405,0.6620316442996055,,,,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,1.0,0.008243271604938273,0.03490740740740741,Libras,0,20,21.0,8,160,guide=gpf | walk=plain,0.841,2,45,1.5999999999999999,64,2.0,rf,8.834609560676427,0.2590228313468024,1.2754221412091455,0.5,0.7,0.0,,,,
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9990079365079364,0.009513310784404054,0.017295174615325388,Libras,0,20,21.0,8,160,guide=gpf | walk=plain,0.841,2,45,1.5999999999999999,64,2.0,ridge,8.834609560676427,0.2590228313468024,1.2754221412091455,0.5,0.7,0.0,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,1.0,0.008243271604938273,0.03490740740740741,Libras,0,20,21.0,8,160,guide=gpf | walk=plain | guard,0.841,2,45,1.5999999999999999,64,2.0,rf,8.834609560676427,0.2590228313468024,1.2754221412091455,0.5,1.5,1.0,0.0,1.0,1.28,1.28
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9990079365079364,0.009513310784404054,0.017295174615325388,Libras,0,20,21.0,8,160,guide=gpf | walk=plain | guard,0.841,2,45,1.5999999999999999,64,2.0,ridge,8.834609560676427,0.2590228313468024,1.2754221412091455,0.5,1.5,1.0,0.0,1.0,1.28,1.28
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.004955308641975309,0.018851851851851856,Libras,0,20,21.0,8,160,guide=gpf | walk=aligned,0.841,2,45,1.5999999999999999,64,2.0,rf,6.691751044347335,0.1575193453114151,3.357188047233983,0.20833333333333334,1.1,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9990079365079365,0.0078910899740568,0.016115967414195166,Libras,0,20,21.0,8,160,guide=gpf | walk=aligned,0.841,2,45,1.5999999999999999,64,2.0,ridge,6.691751044347335,0.1575193453114151,3.357188047233983,0.20833333333333334,1.1,0.0,,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.004564753086419753,0.025166666666666667,Libras,0,20,21.0,8,160,guide=gpf | walk=aligned | guard,0.841,2,45,1.5999999999999999,64,2.0,rf,4.311708221346379,0.12178036052481023,1.9460587443600035,0.20833333333333334,2.0,1.0,1.0,0.772,3.36,1.95
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9990079365079364,0.008036006428567897,0.015608086790919264,Libras,0,20,21.0,8,160,guide=gpf | walk=aligned | guard,0.841,2,45,1.5999999999999999,64,2.0,ridge,4.311708221346379,0.12178036052481023,1.9460587443600035,0.20833333333333334,2.0,1.0,1.0,0.772,3.36,1.95
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.998015873015873,0.010226975308641974,0.01727777777777778,Libras,0,20,21.0,8,160,guide=sig | walk=aligned,0.841,2,45,1.5999999999999999,64,2.0,rf,6.357653931004776,0.2031911271124155,1.7318698479980383,0.45454545454545453,0.6,0.0,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9990079365079365,0.008573375702504573,0.015048691706175555,Libras,0,20,21.0,8,160,guide=sig | walk=aligned,0.841,2,45,1.5999999999999999,64,2.0,ridge,6.357653931004776,0.2031911271124155,1.7318698479980383,0.45454545454545453,0.6,0.0,,,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.998015873015873,0.010226975308641974,0.01727777777777778,Libras,0,20,21.0,8,160,guide=sig | walk=aligned | guard,0.841,2,45,1.5999999999999999,64,2.0,rf,6.357653931004776,0.2031911271124155,1.7318698479980383,0.45454545454545453,1.3,1.0,0.0,1.0,1.73,1.73
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9990079365079365,0.008573375702504573,0.015048691706175555,Libras,0,20,21.0,8,160,guide=sig | walk=aligned | guard,0.841,2,45,1.5999999999999999,64,2.0,ridge,6.357653931004776,0.2031911271124155,1.7318698479980383,0.45454545454545453,1.3,1.0,0.0,1.0,1.73,1.73
0.8571428571428571,0.8660254037844386,0.875,0.9990079365079366,0.013373518518518519,0.038462962962962956,Libras,1,5,14.0,12,156,none,0.841,2,45,2.0,64,2.0,rf,,,,,,,,,,
0.8571428571428571,0.8660254037844386,0.875,1.0,0.008096769466362215,0.018108782086493955,Libras,1,5,14.0,12,156,none,0.841,2,45,2.0,64,2.0,ridge,,,,,,,,,,
0.96,0.9970193674385764,0.9970238095238095,1.0,0.010123024691358026,0.04438888888888888,Libras,1,5,14.0,12,156,SMOTE-raw,0.841,2,45,2.0,64,2.0,rf,3.0534271980876984,0.14066928618063534,0.6402568613814626,,,,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9970238095238094,0.011639216951355048,0.024308421504158247,Libras,1,5,14.0,12,156,SMOTE-raw,0.841,2,45,2.0,64,2.0,ridge,3.0534271980876984,0.14066928618063534,0.6402568613814626,,,,,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.007448703703703705,0.028796296296296306,Libras,1,5,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,2.0,64,2.0,rf,9.269699102000887,0.1987295552312135,3.9343862816321336,0.6964285714285714,0.4,0.0,,,,
0.8695652173913043,0.9101499963594001,0.9136904761904763,0.9985119047619048,0.009999333613537996,0.01847531169083338,Libras,1,5,14.0,12,156,guide=gpf | walk=plain,0.841,2,45,2.0,64,2.0,ridge,9.269699102000887,0.1987295552312135,3.9343862816321336,0.6964285714285714,0.4,0.0,,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9990079365079365,0.012515061728395062,0.04288888888888889,Libras,1,5,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,2.0,64,2.0,rf,4.477418764851558,0.19607998817226868,1.4309877234449944,0.6964285714285714,1.1,1.0,1.0,0.713,3.93,1.43
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9985119047619047,0.009793392304958477,0.014967415726745934,Libras,1,5,14.0,12,156,guide=gpf | walk=plain | guard,0.841,2,45,2.0,64,2.0,ridge,4.477418764851558,0.19607998817226868,1.4309877234449944,0.6964285714285714,1.1,1.0,1.0,0.713,3.93,1.43
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.007743333333333336,0.03462962962962963,Libras,1,5,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,2.0,64,2.0,rf,8.818789906677113,0.1675581967816464,14.516772137055353,0.4431818181818182,1.0,0.0,,,,
0.9166666666666666,0.9545733693437699,0.9553571428571428,0.9995039682539683,0.007292443664926596,0.022526718861370164,Libras,1,5,14.0,12,156,guide=gpf | walk=aligned,0.841,2,45,2.0,64,2.0,ridge,8.818789906677113,0.1675581967816464,14.516772137055353,0.4431818181818182,1.0,0.0,,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997519841269842,0.014278395061728396,0.05692592592592592,Libras,1,5,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,2.0,64,2.0,rf,3.3123353978078303,0.1391096186716121,0.9415434170047735,0.4431818181818182,1.9,1.0,1.0,0.371,14.52,0.94
0.9230769230769231,0.9940297973880049,0.9940476190476191,0.998015873015873,0.012061035932835305,0.023955304573010414,Libras,1,5,14.0,12,156,guide=gpf | walk=aligned | guard,0.841,2,45,2.0,64,2.0,ridge,3.3123353978078303,0.1391096186716121,0.9415434170047735,0.4431818181818182,1.9,1.0,1.0,0.371,14.52,0.94
1.0,1.0,1.0,1.0,0.006483765432098766,0.032981481481481466,Libras,1,5,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,2.0,64,2.0,rf,6.6860717977418265,0.14593643765435926,5.302731212891016,0.21195652173913043,1.4,0.0,,,,
0.88,0.9517110739368163,0.9523809523809523,0.9965277777777778,0.013088255066458113,0.02064011596449774,Libras,1,5,14.0,12,156,guide=sig | walk=aligned,0.841,2,45,2.0,64,2.0,ridge,6.6860717977418265,0.14593643765435926,5.302731212891016,0.21195652173913043,1.4,0.0,,,,
