f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9995659722222222,0.004327185185185184,0.02122222222222222,ArticularyWordRecognition,2,5,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.727443199738584,0.09976698533430872,1.4153845435763195,0.790625,1.4,0.0
0.6666666666666666,0.7071067811865476,0.75,0.995949074074074,0.01221111111111111,0.02262222222222222,ArticularyWordRecognition,2,10,24.0,11,253,none,0.53,9,144,2.0,128,2.0,rf,,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9965277777777777,0.009919407407407408,0.01708888888888889,ArticularyWordRecognition,2,10,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,128,2.0,rf,2.289321415668949,0.19104990849256115,0.508742284918505,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9979745370370371,0.006125814814814816,0.018788888888888893,ArticularyWordRecognition,2,10,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.331270173495417,0.1602094875967751,1.4314737665330766,0.8784722222222222,0.8,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.0041472962962962965,0.023299999999999998,ArticularyWordRecognition,2,10,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.7028148341322513,0.10009223304678294,1.3255826969554196,0.790625,1.4,0.0
0.6666666666666666,0.7071067811865476,0.75,0.9956597222222222,0.012075148148148149,0.023944444444444442,ArticularyWordRecognition,2,20,24.0,11,253,none,0.53,9,144,2.0,128,2.0,rf,,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9989872685185185,0.01032677777777778,0.0173,ArticularyWordRecognition,2,20,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,128,2.0,rf,2.3004703460820988,0.1971511433057993,0.4809476230631914,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9952256944444444,0.006330111111111112,0.018300000000000004,ArticularyWordRecognition,2,20,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.245237955332822,0.15357451895072316,1.519320679672196,0.98828125,0.7,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.004308333333333332,0.019722222222222217,ArticularyWordRecognition,2,20,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.7692347723062039,0.10044545437464514,1.6139634264358802,0.790625,1.3,0.0
0.9117647058823529,0.9153348228041134,0.9189189189189189,0.9937115333154937,0.03951400966183575,0.09405797101449277,Epilepsy,0,5,5.0,20,80,none,0.045,3,206,2.0,128,2.0,rf,,,,,,
0.8533333333333334,0.901935005463705,0.9027294621354027,0.9878244581214879,0.03857954911433173,0.06618357487922706,Epilepsy,0,5,5.0,20,80,SMOTE-raw,0.045,3,206,2.0,128,2.0,rf,0.3536719149830865,0.09330908497491985,0.5236921159008447,,,
0.8831168831168831,0.9296933237422244,0.9297564891624297,0.985951297832486,0.04385386473429952,0.06925120772946858,Epilepsy,0,5,5.0,20,80,guide=gpf | walk=aligned,0.045,3,206,2.0,128,2.0,rf,0.2223005059060661,0.05506611556581198,1.2930613759294394,0.8333333333333334,0.3,0.0
0.9113924050632911,0.9566465378293674,0.9567835161894568,0.9891624297564892,0.03779605475040257,0.054178743961352686,Epilepsy,0,5,5.0,20,80,guide=sig | walk=aligned,0.045,3,206,2.0,128,2.0,rf,0.24223701978726675,0.048712497742393945,1.5201910277815875,0.8333333333333334,0.3,0.0
0.7666666666666667,0.7884298457197201,0.8108108108108107,0.9757827134064757,0.07071884057971015,0.08328502415458935,Epilepsy,0,10,10.0,10,90,none,0.045,3,206,2.0,128,2.0,rf,,,,,,
0.8450704225352113,0.8824395115648317,0.8856034252073857,0.9827401659084828,0.05362181964573269,0.054516908212560396,Epilepsy,0,10,10.0,10,90,SMOTE-raw,0.045,3,206,2.0,128,2.0,rf,0.45762797988120196,0.10955264174963786,0.522352308152693,,,
0.8533333333333334,0.901935005463705,0.9027294621354027,0.9756489162429757,0.0561731078904992,0.06782608695652173,Epilepsy,0,10,10.0,10,90,guide=gpf | walk=aligned,0.045,3,206,2.0,128,2.0,rf,0.23160148016662152,0.05475116321923745,0.6273701175493764,0.9375,0.3,0.0
0.9473684210526315,0.9716340801232448,0.9716350013379716,0.995986085094996,0.0272609500805153,0.05524154589371978,Epilepsy,0,10,10.0,10,90,guide=sig | walk=aligned,0.045,3,206,2.0,128,2.0,rf,0.4519873896116491,0.05939133923577744,1.2588143745534606,0.9375,0.3,0.0
0.5660377358490566,0.6335546468146228,0.6977522076531978,0.9364463473374364,0.1209438808373591,0.125048309178744,Epilepsy,0,20,20.0,5,95,none,0.045,3,206,1.5999999999999999,128,2.0,rf,,,,,,
0.6451612903225806,0.7167852592237886,0.7455177950227455,0.9522344126304522,0.10212415458937199,0.09685990338164252,Epilepsy,0,20,20.0,5,95,SMOTE-raw,0.045,3,206,1.5999999999999999,128,2.0,rf,0.9503051360829144,0.2714742853847604,0.5472605326196581,,,
0.7887323943661971,0.8436829438958168,0.8486754080813487,0.9416644367139416,0.08472504025764895,0.0639855072463768,Epilepsy,0,20,20.0,5,95,guide=gpf | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,0.820676973658252,0.17241649926942804,2.070186787663777,0.9895833333333334,0.2,0.0
0.821917808219178,0.8732948138806063,0.8757024351083758,0.9677548835964678,0.06584903381642511,0.06770531400966184,Epilepsy,0,20,20.0,5,95,guide=sig | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,0.5678096833358244,0.13647358208570182,1.3690216930571646,0.9895833333333334,0.3,0.0
0.8,0.8299324054998026,0.8414503612523414,0.9875568637944876,0.04750370370370371,0.08096618357487921,Epilepsy,1,5,5.0,20,80,none,0.045,3,206,2.1999999999999997,128,2.0,rf,,,,,,
0.8333333333333334,0.8778790701234258,0.8806529301578807,0.9815359914369816,0.04987262479871176,0.09057971014492754,Epilepsy,1,5,5.0,20,80,SMOTE-raw,0.045,3,206,2.1999999999999997,128,2.0,rf,0.5377563577625044,0.12708315819890637,0.4877808970913626,,,
0.8533333333333334,0.901935005463705,0.9027294621354027,0.9860850949959861,0.04240072463768116,0.076256038647343,Epilepsy,1,5,5.0,20,80,guide=gpf | walk=aligned,0.045,3,206,2.1999999999999997,128,2.0,rf,0.4832077825797998,0.11357338870593359,1.0315616265768133,0.8333333333333334,0.3,0.0
0.8533333333333334,0.901935005463705,0.9027294621354027,0.9732405672999732,0.05774589371980676,0.07560386473429953,Epilepsy,1,5,5.0,20,80,guide=sig | walk=aligned,0.045,3,206,2.1999999999999997,128,2.0,rf,0.5144181769787401,0.11619007115168845,1.0244334659134517,0.8333333333333334,0.3,0.0
0.7,0.7458743901177706,0.7738827936847739,0.971902595664972,0.08237971014492754,0.08980676328502415,Epilepsy,1,10,10.0,10,90,none,0.045,3,206,1.7999999999999998,128,2.0,rf,,,,,,
0.7272727272727273,0.7851989107281139,0.7995718490767996,0.9685576665774686,0.07165064412238324,0.09804347826086955,Epilepsy,1,10,10.0,10,90,SMOTE-raw,0.045,3,206,1.7999999999999998,128,2.0,rf,0.6381320327323223,0.17012948819370555,0.468756478013878,,,
0.782608695652174,0.8328292115342097,0.8401123896173401,0.9704308268664705,0.07118582930756844,0.0711111111111111,Epilepsy,1,10,10.0,10,90,guide=gpf | walk=aligned,0.045,3,206,1.7999999999999998,128,2.0,rf,1.0833037279362778,0.24624711883478823,0.5832817162923458,0.9375,0.3,0.0
0.7887323943661971,0.8436829438958168,0.8486754080813487,0.9680224779234681,0.07521779388083737,0.07963768115942028,Epilepsy,1,10,10.0,10,90,guide=sig | walk=aligned,0.045,3,206,1.7999999999999998,128,2.0,rf,0.6135508683153823,0.13216201223417345,1.0444402838760605,0.703125,0.4,0.0
0.5769230769230769,0.6367145399670133,0.7027027027027027,0.9618678084024618,0.1144279388083736,0.12731884057971013,Epilepsy,1,20,20.0,5,95,none,0.045,3,206,1.5999999999999999,128,2.0,rf,,,,,,
0.8253968253968254,0.8382736442849095,0.8513513513513513,0.973909553117474,0.0634488727858293,0.08094202898550724,Epilepsy,1,20,20.0,5,95,SMOTE-raw,0.045,3,206,1.5999999999999999,128,2.0,rf,1.281846531329569,0.2060046287552041,0.4276600449559555,,,
0.7352941176470589,0.7972054481911395,0.8081348675408081,0.9506288466684506,0.07863035426731077,0.09707729468599031,Epilepsy,1,20,20.0,5,95,guide=gpf | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,3.164851011794195,0.3422819006212313,1.1518682557178856,0.9895833333333334,0.2,0.0
0.8,0.8481117561835346,0.8536259031308536,0.9622691998929622,0.07245700483091787,0.054057971014492744,Epilepsy,1,20,20.0,5,95,guide=sig | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,1.3087803744790691,0.13411672981816813,1.1797223732673874,0.4947916666666667,0.6,0.0
0.8615384615384616,0.86991767240168,0.8783783783783784,0.9925073588439925,0.04290193236714975,0.07777777777777778,Epilepsy,2,5,5.0,20,80,none,0.045,3,206,2.1999999999999997,128,2.0,rf,,,,,,
0.9090909090909091,0.9482177696715555,0.9482204977254483,0.9900990099009901,0.03692914653784219,0.053285024154589355,Epilepsy,2,5,5.0,20,80,SMOTE-raw,0.045,3,206,2.1999999999999997,128,2.0,rf,0.4309934032241194,0.12633691659191248,0.5429153227299675,,,
0.9113924050632911,0.9566465378293674,0.9567835161894568,0.986887877976987,0.04108333333333332,0.05620772946859903,Epilepsy,2,5,5.0,20,80,guide=gpf | walk=aligned,0.045,3,206,2.1999999999999997,128,2.0,rf,0.21526585629553452,0.05463940998008865,0.9654990701572262,0.8333333333333334,0.3,0.0
0.925,0.9698422858413324,0.9702970297029703,0.9927749531709927,0.0332695652173913,0.06811594202898552,Epilepsy,2,5,5.0,20,80,guide=sig | walk=aligned,0.045,3,206,2.1999999999999997,128,2.0,rf,0.25160711879874853,0.0629623585991872,1.765934469234026,0.8333333333333334,0.3,0.0
