f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.6750313676286073,0.7135287382770581,0.7476483521465161,0.9254178188796712,0.17377095346074936,0.19987042436022032,ItalyPowerDemand,1,10,8.2,4,29,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,1.994551471876095,0.14956028378317376,0.9826304009605813,0.90625,0.0
0.6407263294422828,0.6864527233337924,0.7300818260120585,0.9257124831890233,0.1763000647878199,0.20459669582118561,ItalyPowerDemand,1,10,8.2,4,29,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,2.8587351546958253,0.2229793792142155,0.6685965545618336,0.453125,0.0
0.6502590673575129,0.694041090530385,0.7368874382338274,0.921579627362981,0.18093648634056797,0.20607061872367996,ItalyPowerDemand,1,10,8.2,4,29,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,2.0654254908127623,0.1643815176879474,1.1553869638089689,0.453125,0.0
0.683291770573566,0.7201295147225413,0.7525216464934947,0.9233400577239825,0.1715070078825181,0.18830579850988016,ItalyPowerDemand,1,10,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,1.9068264209053645,0.1415057942840856,1.6387138785804183,0.90625,0.0
0.23407917383820998,0.36407912084850014,0.5662768031189084,0.9483317466793598,0.24106962531044165,0.29677356656948495,ItalyPowerDemand,1,20,8.2,4,29,none,0.645,1,24,1.5999999999999999,,,,,
0.5107604017216643,0.5856141418334104,0.6676753252640646,0.9407762515677653,0.18806415073966093,0.22839326206673144,ItalyPowerDemand,1,20,8.2,4,29,SMOTE-raw,0.645,1,24,1.5999999999999999,2.2921694960510486,0.18609104775422292,0.42143453386933255,,
0.33279483037156704,0.4467800388342962,0.5974828868035722,0.92078063375493,0.22457138537954865,0.27484936831875606,ItalyPowerDemand,1,20,8.2,4,29,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,4.546703792578414,0.3393485537863904,0.7310451275631031,0.453125,0.0
0.5462184873949579,0.6129412650687214,0.6842445260437916,0.9223729543496986,0.18784481157542385,0.2262131519274376,ItalyPowerDemand,1,20,8.2,4,29,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,4.771417491535148,0.2958096551392544,1.412086870480883,0.453125,0.0
0.64,0.685794765003747,0.7281495081372682,0.9313148828142708,0.16853212396069542,0.20962099125364436,ItalyPowerDemand,1,20,8.2,4,29,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,2.182537380173043,0.1675963108161339,1.0629210793175858,0.3020833333333333,0.0
0.7222222222222222,0.7515139783075901,0.7759191259803255,0.9331527570001662,0.15072835546917182,0.17999028182701654,ItalyPowerDemand,1,20,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,1.9532879296125714,0.15952370420705486,0.7412507215184873,0.453125,0.0
0.5589887640449438,0.6228276085880371,0.6939571150097466,0.973421657071188,0.16779289493575208,0.2494719792678976,ItalyPowerDemand,2,5,4.7,7,26,none,0.645,1,24,1.5999999999999999,,,,,
0.6878172588832487,0.7239958762741617,0.7602565846139897,0.9648688366048628,0.14629802397149336,0.22662131519274373,ItalyPowerDemand,2,5,4.7,7,26,SMOTE-raw,0.645,1,24,1.5999999999999999,2.307750433036179,0.2087758870265104,0.5383792474613236,,
0.6188579017264276,0.6693500779673489,0.7203125708327667,0.9488039651238345,0.16346821077637402,0.2251473922902494,ItalyPowerDemand,2,5,4.7,7,26,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,5.5752123690375806,0.42624212204565837,0.8525408696815453,0.2708333333333333,0.0
0.7605294825511432,0.783324242573167,0.8060542182329208,0.9701860162896474,0.1372097721628334,0.2137706511175899,ItalyPowerDemand,2,5,4.7,7,26,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,11.690907534033872,0.5541385112575122,1.5604391596403813,0.2708333333333333,0.1
0.7845433255269321,0.8033854429275988,0.8206967677591912,0.9778397328376928,0.11848769031422093,0.20460965338516363,ItalyPowerDemand,2,5,4.7,7,26,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,7.580241796970262,0.39286969412156336,1.7814741308688435,0.40625,0.0
