f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.004848296296296298,0.012733333333333333,ArticularyWordRecognition,0,20,24.0,11,253,guide=sig | walk=plain,0.53,9,144,1.7999999999999998,1.2051834420829302,0.09679728658321352,1.049534345734107,0.8784722222222222,0.6
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9976851851851851,0.0041091851851851845,0.011577777777777782,ArticularyWordRecognition,0,20,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,1.7999999999999998,1.1613476153404552,0.1001331923269907,1.0737657327237098,0.8784722222222222,1.1
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.004358666666666666,0.018822222222222223,ArticularyWordRecognition,0,20,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,1.7999999999999998,1.199446139836553,0.08756289941444007,1.1788930391638224,0.98828125,8.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9986979166666666,0.003844703703703703,0.014522222222222221,ArticularyWordRecognition,0,20,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,1.7999999999999998,1.2580949884048742,0.09870689661625942,1.1446350040376843,0.98828125,8.4
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9918981481481481,0.011562555555555555,0.022477777777777774,ArticularyWordRecognition,1,5,24.0,11,253,none,0.53,9,144,2.0,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9986979166666667,0.010104962962962963,0.01657777777777778,ArticularyWordRecognition,1,5,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,1.6506265983184818,0.18854432360458961,0.510904548277905,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9972511574074074,0.006218851851851852,0.01521111111111111,ArticularyWordRecognition,1,5,24.0,11,253,guide=gpf | walk=plain,0.53,9,144,2.0,2.2319644313866043,0.13100258201626547,1.6019922566717648,0.8784722222222222,0.3
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997106481481481,0.0042033703703703695,0.017588888888888887,ArticularyWordRecognition,1,5,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,1.8025284143724125,0.13777328283483004,1.011014925875509,0.8784722222222222,0.8
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9992766203703703,0.004662407407407408,0.013255555555555555,ArticularyWordRecognition,1,5,24.0,11,253,guide=sig | walk=plain,0.53,9,144,2.0,1.1262022166020973,0.08745148931991897,1.456634464107623,0.8784722222222222,0.6
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9995659722222222,0.003888037037037037,0.014233333333333332,ArticularyWordRecognition,1,5,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,1.039935068434568,0.08740240697372748,1.1524642791370632,0.8784722222222222,1.2
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962964,0.004408,0.01922222222222222,ArticularyWordRecognition,1,5,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,2.0,1.2139997294349243,0.08003829772350568,1.3800563150034164,0.98828125,8.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9991319444444444,0.004115592592592592,0.019255555555555554,ArticularyWordRecognition,1,5,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,2.0,1.2514220941897651,0.09608633993529381,1.2851048295642833,0.98828125,8.4
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9947916666666666,0.011320555555555558,0.021455555555555554,ArticularyWordRecognition,1,10,24.0,11,253,none,0.53,9,144,2.0,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.998119212962963,0.010021296296296296,0.01578888888888889,ArticularyWordRecognition,1,10,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,1.717946689826789,0.20329507835629512,0.4541716942386324,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9973958333333333,0.005654296296296296,0.013955555555555556,ArticularyWordRecognition,1,10,24.0,11,253,guide=gpf | walk=plain,0.53,9,144,2.0,2.237783350693725,0.14061373412510703,1.4243965429319612,0.8784722222222222,0.3
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.004250666666666667,0.017133333333333334,ArticularyWordRecognition,1,10,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,1.800502539832923,0.14290782120380452,0.9554627745538739,0.8784722222222222,0.8
