f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.8055555555555556,0.8279815643595723,0.8382739212007504,0.9395872420262664,0.11135000000000002,0.11877358490566038,ArrowHead,0,5,5.0,13,52,KNNOR-raw (M=1),0.826,0.8364140587989581,60.0,1.0,251.0,2.896950229095001,0.3324071379108653,0.09195999286787476,1.0,
0.7837837837837838,0.8147330045284267,0.8228893058161351,0.9330206378986867,0.10729811320754716,0.10823899371069182,ArrowHead,0,5,5.0,13,52,chain-mean-GPF (PSSTO-style),0.826,0.8364140587989581,60.0,1.0,251.0,0.9640790667827854,0.09094051748703036,0.4550752769855647,,
0.7945205479452054,0.8213839965531475,0.8305816135084427,0.9380863039399624,0.11042075471698114,0.09899371069182387,ArrowHead,0,5,5.0,13,52,KNNOR-GPF (M=1),0.826,0.8364140587989581,60.0,1.0,251.0,1.8992518028794532,0.2589697738502388,0.13610326668118003,1.0,1.0
0.8055555555555556,0.8279815643595723,0.8382739212007504,0.9358348968105066,0.10812127882599579,0.09317610062893084,ArrowHead,0,5,5.0,13,52,KNNOR-GPF (M=3/2),0.826,0.8364140587989581,60.0,1.0,251.0,1.7428894293232773,0.20844586066688786,0.21047727580673065,0.9811320754716981,1.5
0.8108108108108109,0.8354257657813363,0.8427767354596623,0.9315196998123827,0.10543259958071279,0.09525157232704401,ArrowHead,0,5,5.0,13,52,KNNOR-GPF (M calibrated),0.826,0.8364140587989581,60.0,1.0,251.0,1.4356817917917972,0.14160593720827186,0.3516098504751122,0.9811320754716981,2.1999999999999997
0.7894736842105263,0.8218407016184907,0.8273921200750469,0.9326454033771107,0.1076572327044025,0.10188679245283018,ArrowHead,0,5,5.0,13,52,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,0.8364140587989581,60.0,1.0,251.0,3.7603739442361235,0.1450200878397585,1.5988458302395472,0.8125,2.1999999999999997
0.8055555555555556,0.8279815643595723,0.8382739212007504,0.9409005628517824,0.111767714884696,0.12163522012578619,ArrowHead,0,5,5.0,13,52,hybrid GPF-nbrs/raw-walk (M=1),0.826,0.8364140587989581,60.0,1.0,251.0,2.306816484839226,0.26797614363331124,0.1533799559120194,0.8125,1.0
0.5357142857142857,0.6048583789091339,0.6829268292682926,0.9626641651031895,0.1503808176100629,0.195188679245283,ArrowHead,0,10,10.8,6,59,none (raw-flat RF),0.826,2.1538217114618803,,,,,,,,
0.696969696969697,0.7373702067235984,0.7651031894934335,0.9382739212007505,0.13497872117400422,0.17216981132075473,ArrowHead,0,10,10.8,6,59,none,0.826,2.1538217114618803,60.0,1.0,251.0,,,,,
0.821917808219178,0.8421361206946366,0.8504690431519699,0.9433395872420263,0.10784517819706499,0.10399371069182389,ArrowHead,0,10,10.8,6,59,SMOTE-raw,0.826,2.1538217114618803,60.0,1.0,251.0,1.8685644555287908,0.11026016845233844,0.5572965446066028,,
0.7837837837837838,0.8147330045284267,0.8228893058161351,0.9418386491557224,0.1163509433962264,0.10723270440251571,ArrowHead,0,10,10.8,6,59,KNNOR-raw (M=1),0.826,2.1538217114618803,60.0,1.0,251.0,3.8530207222201547,0.33448653514283,0.15355501312191305,0.6781609195402298,
0.7671232876712328,0.8005626539202179,0.8106941838649155,0.9420262664165103,0.11106362683438156,0.10279874213836478,ArrowHead,0,10,10.8,6,59,chain-mean-GPF (PSSTO-style),0.826,2.1538217114618803,60.0,1.0,251.0,3.041699024402998,0.2711854382269786,0.2961440961458259,,
0.7945205479452054,0.8213839965531475,0.8305816135084427,0.9409005628517824,0.11605503144654089,0.12437106918238992,ArrowHead,0,10,10.8,6,59,KNNOR-GPF (M=1),0.826,2.1538217114618803,60.0,1.0,251.0,3.324404369661414,0.34235348132210364,0.13484988407052279,0.7662337662337663,1.0
0.7777777777777778,0.8070979676940774,0.8183864915572233,0.9392120075046905,0.11712285115303984,0.1057861635220126,ArrowHead,0,10,10.8,6,59,KNNOR-GPF (M=3/2),0.826,2.1538217114618803,60.0,1.0,251.0,3.1598165749270315,0.2956828330170306,0.19019745978056507,0.7662337662337663,1.5
0.7777777777777778,0.8070979676940774,0.8183864915572233,0.9388367729831144,0.11815041928721173,0.1081446540880503,ArrowHead,0,10,10.8,6,59,KNNOR-GPF (M calibrated),0.826,2.1538217114618803,60.0,1.0,251.0,3.2141833248142397,0.3020077122189423,0.18298339800652175,0.7763157894736842,1.4
0.8,0.8286610733490819,0.8350844277673546,0.9461538461538461,0.10878962264150942,0.09449685534591193,ArrowHead,0,10,10.8,6,59,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,2.1538217114618803,60.0,1.0,251.0,17.749996979412316,0.5856472462080927,1.4474196681910214,0.4609375,1.4
0.7733333333333333,0.8080272690585473,0.8151969981238274,0.9429643527204503,0.11639570230607967,0.10996855345911948,ArrowHead,0,10,10.8,6,59,hybrid GPF-nbrs/raw-walk (M=1),0.826,2.1538217114618803,60.0,1.0,251.0,10.8441933608972,0.5083173570391197,0.6349787304936848,0.4609375,1.0
0.6333333333333333,0.6807456457050177,0.7317073170731707,0.9200750469043151,0.17511677148846957,0.18993710691823898,ArrowHead,0,20,16.2,4,61,none (raw-flat RF),0.826,2.3685891780085093,,,,,,,,
0.6101694915254238,0.6625891564490792,0.7195121951219512,0.8772983114446529,0.17108427672955975,0.1551572327044025,ArrowHead,0,20,16.2,4,61,none,0.826,2.3685891780085093,60.0,1.0,251.0,,,,,
0.6774193548387096,0.7156780854205468,0.7560975609756098,0.9358348968105066,0.13614025157232704,0.1548427672955975,ArrowHead,0,20,16.2,4,61,SMOTE-raw,0.826,2.3685891780085093,60.0,1.0,251.0,2.233575327063516,0.1362191474230957,0.5463254746655283,,
0.6774193548387096,0.7156780854205468,0.7560975609756098,0.9151969981238274,0.14581069182389939,0.15251572327044027,ArrowHead,0,20,16.2,4,61,KNNOR-raw (M=1),0.826,2.3685891780085093,60.0,1.0,251.0,4.211462145840773,0.40019233488742156,0.13260071924218714,0.2147887323943662,
0.7076923076923077,0.7431993109253062,0.7727954971857411,0.9356472795497186,0.12809675052410902,0.1429245283018868,ArrowHead,0,20,16.2,4,61,chain-mean-GPF (PSSTO-style),0.826,2.3685891780085093,60.0,1.0,251.0,2.8410702162497437,0.2724444665931288,0.21591506951749578,,
0.6451612903225806,0.693036930918736,0.7362101313320826,0.9133208255159475,0.14042327044025157,0.14150943396226415,ArrowHead,0,20,16.2,4,61,KNNOR-GPF (M=1),0.826,2.3685891780085093,60.0,1.0,251.0,3.954248033311309,0.4069219742103891,0.12414213837556484,0.48412698412698413,1.0
0.6666666666666666,0.7101515310116031,0.7484052532833021,0.9118198874296435,0.13555041928721173,0.1369496855345912,ArrowHead,0,20,16.2,4,61,KNNOR-GPF (M=3/2),0.826,2.3685891780085093,60.0,1.0,251.0,3.7868713993993524,0.33315418921124484,0.20349236980587626,0.5545454545454546,1.5
0.6666666666666666,0.7101515310116031,0.7484052532833021,0.922138836772983,0.13440618448637318,0.15160377358490568,ArrowHead,0,20,16.2,4,61,KNNOR-GPF (M calibrated),0.826,2.3685891780085093,60.0,1.0,251.0,3.7033289643205336,0.3065769247765816,0.2378988308582809,0.5213675213675214,1.5999999999999999
0.6666666666666666,0.7101515310116031,0.7484052532833021,0.8885553470919325,0.14744874213836476,0.13820754716981132,ArrowHead,0,20,16.2,4,61,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,2.3685891780085093,60.0,1.0,251.0,10.220085129794903,0.5097021825894372,0.49674390160573295,0.3177083333333333,1.5999999999999999
0.6451612903225806,0.693036930918736,0.7362101313320826,0.9166979362101313,0.14738626834381552,0.165062893081761,ArrowHead,0,20,16.2,4,61,hybrid GPF-nbrs/raw-walk (M=1),0.826,2.3685891780085093,60.0,1.0,251.0,5.433282627708717,0.49469877323153344,0.11752548548533477,0.3177083333333333,1.0
0.8,0.8200123551899478,0.8337711069418388,0.974296435272045,0.09825649895178197,0.13355345911949687,ArrowHead,1,5,5.0,13,52,none (raw-flat RF),0.826,1.2005406095057243,,,,,,,,
0.7076923076923077,0.7431993109253062,0.7727954971857411,0.9681050656660413,0.11245670859538784,0.15852201257861634,ArrowHead,1,5,5.0,13,52,none,0.826,1.2005406095057243,60.0,1.0,251.0,,,,,
0.868421052631579,0.8832398147482217,0.8870544090056285,0.9675422138836772,0.08227819706498951,0.10874213836477989,ArrowHead,1,5,5.0,13,52,SMOTE-raw,0.826,1.2005406095057243,60.0,1.0,251.0,0.8296248603703145,0.07585894707860896,0.5108605711544791,,
0.7272727272727273,0.7591839204966824,0.7849906191369607,0.9654784240150094,0.09979643605870023,0.10666666666666667,ArrowHead,1,5,5.0,13,52,KNNOR-raw (M=1),0.826,1.2005406095057243,60.0,1.0,251.0,2.2941206800985157,0.3036454333856785,0.13782754921032378,0.48598130841121495,
0.782608695652174,0.8052361475264893,0.8215759849906192,0.9628517823639775,0.09698092243186582,0.09685534591194969,ArrowHead,1,5,5.0,13,52,chain-mean-GPF (PSSTO-style),0.826,1.2005406095057243,60.0,1.0,251.0,1.6671659217074648,0.1489955910301567,0.49496469688851125,,
0.7536231884057971,0.7839860625938853,0.8016885553470919,0.9696060037523452,0.09696666666666667,0.10566037735849057,ArrowHead,1,5,5.0,13,52,KNNOR-GPF (M=1),0.826,1.2005406095057243,60.0,1.0,251.0,2.6241656097965276,0.28214251703441384,0.21445593358620238,0.7761194029850746,1.0
0.7536231884057971,0.7839860625938853,0.8016885553470919,0.9682926829268294,0.09778805031446543,0.10729559748427674,ArrowHead,1,5,5.0,13,52,KNNOR-GPF (M=3/2),0.826,1.2005406095057243,60.0,1.0,251.0,3.436604377866935,0.30039075125040615,0.2997100097899213,0.7222222222222222,1.5
0.7536231884057971,0.7839860625938853,0.8016885553470919,0.9647279549718574,0.09981100628930817,0.1122327044025157,ArrowHead,1,5,5.0,13,52,KNNOR-GPF (M calibrated),0.826,1.2005406095057243,60.0,1.0,251.0,5.108687528102685,0.3763318414792457,0.3915611701753361,0.6419753086419753,2.1999999999999997
0.7605633802816901,0.7925544707578142,0.8061913696060038,0.9634146341463415,0.09800293501048217,0.11377358490566036,ArrowHead,1,5,5.0,13,52,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,1.2005406095057243,60.0,1.0,251.0,4.1034902324283,0.21227264948711588,1.0189848712979919,0.8125,2.1999999999999997
0.7536231884057971,0.7839860625938853,0.8016885553470919,0.9664165103189494,0.0998337526205451,0.12377358490566037,ArrowHead,1,5,5.0,13,52,hybrid GPF-nbrs/raw-walk (M=1),0.826,1.2005406095057243,60.0,1.0,251.0,3.5040350195171346,0.4075386541067042,0.13437517145986397,0.40625,1.0
0.5862068965517241,0.6439209162167846,0.7073170731707317,0.9444652908067542,0.14977358490566037,0.1959119496855346,ArrowHead,1,10,10.8,6,59,none (raw-flat RF),0.826,2.5439703687248265,,,,,,,,
0.576271186440678,0.6389484795151106,0.699624765478424,0.9174484052532832,0.1815904612159329,0.195691823899371,ArrowHead,1,10,10.8,6,59,none,0.826,2.5439703687248265,60.0,1.0,251.0,,,,,
0.6,0.6574725612947925,0.7118198874296435,0.924015009380863,0.17449203354297696,0.18855345911949684,ArrowHead,1,10,10.8,6,59,SMOTE-raw,0.826,2.5439703687248265,60.0,1.0,251.0,2.374557858978024,0.18002000664601292,0.5181321653024166,,
0.6,0.6574725612947925,0.7118198874296435,0.9281425891181989,0.18231184486373164,0.21411949685534593,ArrowHead,1,10,10.8,6,59,KNNOR-raw (M=1),0.826,2.5439703687248265,60.0,1.0,251.0,5.281549181158693,0.4866573741990659,0.15296677609270048,0.5412844036697247,
0.576271186440678,0.6389484795151106,0.699624765478424,0.9208255159474671,0.17491299790356393,0.18836477987421382,ArrowHead,1,10,10.8,6,59,chain-mean-GPF (PSSTO-style),0.826,2.5439703687248265,60.0,1.0,251.0,3.6682452957737723,0.35842684377937184,0.25728299424599993,,
0.6,0.6574725612947925,0.7118198874296435,0.925891181988743,0.1797101677148847,0.20965408805031446,ArrowHead,1,10,10.8,6,59,KNNOR-GPF (M=1),0.826,2.5439703687248265,60.0,1.0,251.0,4.037147392430885,0.4065436473638806,0.19601567289959654,0.8805970149253731,1.0
0.6229508196721312,0.6754888439022496,0.724015009380863,0.9279549718574109,0.1794653039832285,0.20084905660377358,ArrowHead,1,10,10.8,6,59,KNNOR-GPF (M=3/2),0.826,2.5439703687248265,60.0,1.0,251.0,4.385097596128382,0.3811597824510422,0.2864394133424336,0.8194444444444444,1.5
0.6229508196721312,0.6754888439022496,0.724015009380863,0.9285178236397749,0.1774812368972746,0.19141509433962267,ArrowHead,1,10,10.8,6,59,KNNOR-GPF (M calibrated),0.826,2.5439703687248265,60.0,1.0,251.0,4.56078267646139,0.3865245180713899,0.29782241436025836,0.7972972972972973,1.5999999999999999
