f1,gmean,bacc,auc,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,energy_syn,disp_ratio,accept,M
0.4727272727272727,0.6445171051652351,0.695977011494253,0.8970114942528736,JapaneseVowels,4,20,20.6,14,275,SMOTE-raw,0.839,5.173926295518637,2.090163851231374,0.44992682720431343,,
0.34615384615384615,0.53530526257261,0.6275862068965518,0.8626436781609196,JapaneseVowels,4,20,20.6,14,275,KNNOR-raw (M=1),0.839,5.173926295518637,1.4146911732889471,0.2697542532433093,1.0,
0.22857142857142856,0.36451826184485026,0.5649425287356322,0.8651724137931034,JapaneseVowels,4,20,20.6,14,275,chain-mean-GPF (PSSTO-style),0.839,5.173926295518637,3.164652250213397,0.34037479570673573,,
0.22857142857142856,0.36451826184485026,0.5649425287356322,0.8366666666666667,JapaneseVowels,4,20,20.6,14,275,KNNOR-GPF (M=1),0.839,5.173926295518637,6.488819327471372,0.10580976853197867,0.04954954954954955,1.0
0.2222222222222222,0.36388706091787365,0.5632183908045977,0.845344827586207,JapaneseVowels,4,20,20.6,14,275,KNNOR-GPF (M=3/2),0.839,5.173926295518637,7.6222788076862535,0.16980588723481777,0.11987794245858761,1.5
0.17142857142857143,0.3151354388633341,0.5465517241379311,0.8319540229885058,JapaneseVowels,4,20,20.6,14,275,KNNOR-GPF (M calibrated),0.839,5.173926295518637,7.068451195243046,0.2900468149913424,0.24466192170818504,2.1999999999999997
0.6493506493506493,0.6928203230275509,0.73,0.9714,GunPoint,0,5,5.0,10,40,none (raw-flat RF),0.852,1.1479883434421971,,,,
0.9130434782608695,0.916515138991168,0.9199999999999999,0.9978,GunPoint,0,5,5.0,10,40,none,0.852,1.1479883434421971,,,,
0.9583333333333334,0.9591663046625439,0.96,0.9996,GunPoint,0,5,5.0,10,40,SMOTE-raw,0.852,1.1479883434421971,1.6214962140773714,0.6268009407953787,,
0.9473684210526315,0.9486832980505138,0.95,0.9992,GunPoint,0,5,5.0,10,40,KNNOR-raw (M=1),0.852,1.1479883434421971,2.728577285266688,0.38486626113635086,0.32786885245901637,
0.9473684210526315,0.9486832980505138,0.95,0.9996,GunPoint,0,5,5.0,10,40,chain-mean-GPF (PSSTO-style),0.852,1.1479883434421971,1.7392855896370936,0.5306812357981677,,
0.9361702127659575,0.938083151964686,0.94,0.9992,GunPoint,0,5,5.0,10,40,KNNOR-GPF (M=1),0.852,1.1479883434421971,2.573665546063488,0.2488940801775674,0.32,1.0
0.9583333333333334,0.9591663046625439,0.96,0.9987999999999999,GunPoint,0,5,5.0,10,40,KNNOR-GPF (M=3/2),0.852,1.1479883434421971,2.7198359701913173,0.3080493091488181,0.32,1.5
0.9473684210526315,0.9486832980505138,0.95,0.9992,GunPoint,0,5,5.0,10,40,KNNOR-GPF (M calibrated),0.852,1.1479883434421971,2.8287803918243046,0.3303869690110743,0.35714285714285715,1.5999999999999999
0.4375,0.5291502622129182,0.64,0.906,GunPoint,0,10,10.0,5,45,none (raw-flat RF),0.852,1.4382303925163882,,,,
0.6111111111111112,0.6633249580710799,0.72,0.9915999999999999,GunPoint,0,10,10.0,5,45,none,0.852,1.4382303925163882,,,,
0.9583333333333334,0.9591663046625439,0.96,0.9976,GunPoint,0,10,10.0,5,45,SMOTE-raw,0.852,1.4382303925163882,1.6918581541724471,0.5975879635737837,,
0.7951807228915663,0.812403840463596,0.8300000000000001,0.9968,GunPoint,0,10,10.0,5,45,KNNOR-raw (M=1),0.852,1.4382303925163882,4.3178070638678605,0.16768188422986205,0.45,
0.9361702127659575,0.938083151964686,0.94,0.9958,GunPoint,0,10,10.0,5,45,chain-mean-GPF (PSSTO-style),0.852,1.4382303925163882,2.073263212865063,0.32499075515322856,,
0.7654320987654321,0.7874007874011811,0.81,0.9924000000000001,GunPoint,0,10,10.0,5,45,KNNOR-GPF (M=1),0.852,1.4382303925163882,3.5130798642726546,0.08798573964250997,0.5056179775280899,1.0
0.9010989010989011,0.9055385138137416,0.9099999999999999,0.9935999999999999,GunPoint,0,10,10.0,5,45,KNNOR-GPF (M=3/2),0.852,1.4382303925163882,3.7811973055271118,0.1083818674743731,0.36885245901639346,1.5
0.8888888888888888,0.8944271909999159,0.9,0.9944,GunPoint,0,10,10.0,5,45,KNNOR-GPF (M calibrated),0.852,1.4382303925163882,3.849789921589963,0.11204606083892693,0.36885245901639346,1.5999999999999999
0.11320754716981132,0.2449489742783178,0.53,0.9428,GunPoint,0,20,12.5,4,46,none (raw-flat RF),0.852,2.565197663442218,,,,
0.3870967741935484,0.4898979485566356,0.62,0.9936,GunPoint,0,20,12.5,4,46,none,0.852,2.565197663442218,,,,
0.75,0.7745966692414834,0.8,0.9968,GunPoint,0,20,12.5,4,46,SMOTE-raw,0.852,2.565197663442218,2.991283161780869,0.425827252769996,,
0.5507246376811594,0.6164414002968976,0.69,0.9954000000000001,GunPoint,0,20,12.5,4,46,KNNOR-raw (M=1),0.852,2.565197663442218,4.633866635512481,0.07693664578503644,0.5609756097560976,
0.6842105263157895,0.7211102550927979,0.76,0.9924,GunPoint,0,20,12.5,4,46,chain-mean-GPF (PSSTO-style),0.852,2.565197663442218,3.558535230375048,0.2025018545819638,,
0.5507246376811594,0.6164414002968976,0.69,0.9934000000000001,GunPoint,0,20,12.5,4,46,KNNOR-GPF (M=1),0.852,2.565197663442218,4.085290911950581,0.09468191617767985,0.7931034482758621,1.0
0.5714285714285714,0.6324555320336759,0.7,0.9896,GunPoint,0,20,12.5,4,46,KNNOR-GPF (M=3/2),0.852,2.565197663442218,3.805567458472032,0.13848615053945176,0.8214285714285714,1.5
0.5714285714285714,0.6324555320336759,0.7,0.9916,GunPoint,0,20,12.5,4,46,KNNOR-GPF (M calibrated),0.852,2.565197663442218,3.849145352699388,0.13313350677874775,0.7796610169491526,1.4
0.691358024691358,0.7255342858886822,0.75,0.9046,GunPoint,1,5,5.0,10,40,none (raw-flat RF),0.852,0.8271892772127991,,,,
0.7654320987654321,0.7874007874011811,0.81,0.9984,GunPoint,1,5,5.0,10,40,none,0.852,0.8271892772127991,,,,
0.9583333333333334,0.9591663046625439,0.96,1.0,GunPoint,1,5,5.0,10,40,SMOTE-raw,0.852,0.8271892772127991,1.6656625659517292,0.5878976587713981,,
0.8372093023255814,0.848528137423857,0.86,0.996,GunPoint,1,5,5.0,10,40,KNNOR-raw (M=1),0.852,0.8271892772127991,3.589784835713651,0.34464730948082384,0.975609756097561,
0.9583333333333334,0.9591663046625439,0.96,0.9996,GunPoint,1,5,5.0,10,40,chain-mean-GPF (PSSTO-style),0.852,0.8271892772127991,1.7511770101883002,0.353973721191769,,
0.8235294117647058,0.8366600265340756,0.85,0.9988,GunPoint,1,5,5.0,10,40,KNNOR-GPF (M=1),0.852,0.8271892772127991,2.986127614172581,0.09710735049122945,0.6060606060606061,1.0
0.8505747126436781,0.8602325267042626,0.87,0.998,GunPoint,1,5,5.0,10,40,KNNOR-GPF (M=3/2),0.852,0.8271892772127991,2.7665095171463943,0.13412752716375695,0.45454545454545453,1.5
0.8505747126436781,0.8602325267042626,0.87,0.9968,GunPoint,1,5,5.0,10,40,KNNOR-GPF (M calibrated),0.852,0.8271892772127991,2.755720062937641,0.18115838857273303,0.32,2.0
0.4307692307692308,0.5238320341483518,0.63,0.9166,GunPoint,1,10,10.0,5,45,none (raw-flat RF),0.852,1.3422596273809404,,,,
0.4375,0.5291502622129182,0.64,0.983,GunPoint,1,10,10.0,5,45,none,0.852,1.3422596273809404,,,,
0.8764044943820225,0.8831760866327847,0.89,0.9992,GunPoint,1,10,10.0,5,45,SMOTE-raw,0.852,1.3422596273809404,1.4170579438827513,0.5372143587023609,,
0.7012987012987013,0.7348469228349535,0.77,0.9944000000000001,GunPoint,1,10,10.0,5,45,KNNOR-raw (M=1),0.852,1.3422596273809404,4.198900498352781,0.0958751177348768,0.07908611599297012,
0.8636363636363636,0.8717797887081347,0.88,0.9964,GunPoint,1,10,10.0,5,45,chain-mean-GPF (PSSTO-style),0.852,1.3422596273809404,2.101667289253246,0.22116823644957173,,
0.8235294117647058,0.8366600265340756,0.85,0.9954,GunPoint,1,10,10.0,5,45,KNNOR-GPF (M=1),0.852,1.3422596273809404,2.183580028307434,0.1831840519617565,0.11873350923482849,1.0
0.7951807228915663,0.812403840463596,0.8300000000000001,0.9985999999999999,GunPoint,1,10,10.0,5,45,KNNOR-GPF (M=3/2),0.852,1.3422596273809404,2.40164611687492,0.1863049869876667,0.10227272727272728,1.5
0.8505747126436781,0.8602325267042626,0.87,0.9988,GunPoint,1,10,10.0,5,45,KNNOR-GPF (M calibrated),0.852,1.3422596273809404,2.561740280682102,0.17557766732535884,0.09656652360515021,1.5999999999999999
0.3548387096774194,0.464327470649756,0.6,0.8894,GunPoint,1,20,12.5,4,46,none (raw-flat RF),0.852,1.5891027833958908,,,,
0.48484848484848486,0.565685424949238,0.66,0.9828,GunPoint,1,20,12.5,4,46,none,0.852,1.5891027833958908,,,,
0.8764044943820225,0.8831760866327847,0.89,0.9948,GunPoint,1,20,12.5,4,46,SMOTE-raw,0.852,1.5891027833958908,1.8343484646255437,0.4718673260089086,,
0.7012987012987013,0.7348469228349535,0.77,0.9818,GunPoint,1,20,12.5,4,46,KNNOR-raw (M=1),0.852,1.5891027833958908,4.183812846062946,0.07429161150791726,0.05686032138442522,
0.9010989010989011,0.9055385138137416,0.9099999999999999,0.9857999999999999,GunPoint,1,20,12.5,4,46,chain-mean-GPF (PSSTO-style),0.852,1.5891027833958908,2.3640477505678668,0.20088579042454183,,
0.7654320987654321,0.7874007874011811,0.81,0.978,GunPoint,1,20,12.5,4,46,KNNOR-GPF (M=1),0.852,1.5891027833958908,3.230338550354153,0.09150104296761655,0.07528641571194762,1.0
0.7951807228915663,0.812403840463596,0.8300000000000001,0.978,GunPoint,1,20,12.5,4,46,KNNOR-GPF (M=3/2),0.852,1.5891027833958908,3.115875070704492,0.13580099052274544,0.06835066864784546,1.5
0.8095238095238095,0.8246211251235321,0.8400000000000001,0.9764,GunPoint,1,20,12.5,4,46,KNNOR-GPF (M calibrated),0.852,1.5891027833958908,3.214244676177378,0.19905323524384796,0.06896551724137931,1.7999999999999998
0.5915492957746479,0.648074069840786,0.71,0.9702000000000001,GunPoint,2,5,5.0,10,40,none (raw-flat RF),0.852,0.732889999232393,,,,
0.8764044943820225,0.8831760866327847,0.89,0.9934,GunPoint,2,5,5.0,10,40,none,0.852,0.732889999232393,,,,
0.9591836734693877,0.9597916440561461,0.96,0.9936,GunPoint,2,5,5.0,10,40,SMOTE-raw,0.852,0.732889999232393,0.9740692804853044,0.64539974902591,,
0.9032258064516129,0.9073036977771004,0.9099999999999999,0.9955999999999999,GunPoint,2,5,5.0,10,40,KNNOR-raw (M=1),0.852,0.732889999232393,3.093877077310321,0.4057111064509703,0.3225806451612903,
0.8666666666666667,0.8742997197757757,0.88,0.9928,GunPoint,2,5,5.0,10,40,chain-mean-GPF (PSSTO-style),0.852,0.732889999232393,1.3422523126894745,0.39158082480139017,,
0.8764044943820225,0.8831760866327847,0.89,0.9936,GunPoint,2,5,5.0,10,40,KNNOR-GPF (M=1),0.852,0.732889999232393,2.054343249856686,0.3061305017637105,0.49382716049382713,1.0
0.8791208791208791,0.8854377448471462,0.89,0.9912,GunPoint,2,5,5.0,10,40,KNNOR-GPF (M=3/2),0.852,0.732889999232393,2.080420571891821,0.46986801957934987,0.47619047619047616,1.5
0.9148936170212766,0.9180413934022801,0.9199999999999999,0.9914000000000001,GunPoint,2,5,5.0,10,40,KNNOR-GPF (M calibrated),0.852,0.732889999232393,2.1801824327284116,0.4719114707268879,0.547945205479452,1.7999999999999998
0.3050847457627119,0.4242640687119285,0.59,0.9106,GunPoint,2,10,10.0,5,45,none (raw-flat RF),0.852,2.1193774539293724,,,,
0.5507246376811594,0.6164414002968976,0.69,0.9848,GunPoint,2,10,10.0,5,45,none,0.852,2.1193774539293724,,,,
0.8791208791208791,0.8854377448471462,0.89,0.9932,GunPoint,2,10,10.0,5,45,SMOTE-raw,0.852,2.1193774539293724,2.266108179934969,0.5421180434300389,,
0.8275862068965517,0.84,0.85,0.9922,GunPoint,2,10,10.0,5,45,KNNOR-raw (M=1),0.852,2.1193774539293724,4.509112087944937,0.11262012662207112,0.9183673469387755,
0.8666666666666667,0.8742997197757757,0.88,0.9948,GunPoint,2,10,10.0,5,45,chain-mean-GPF (PSSTO-style),0.852,2.1193774539293724,2.926644948489468,0.22616503390080664,,
0.8409090909090909,0.8515867542417507,0.86,0.9919999999999999,GunPoint,2,10,10.0,5,45,KNNOR-GPF (M=1),0.852,2.1193774539293724,4.286477927195511,0.05075122251315367,0.8181818181818182,1.0
0.8539325842696629,0.8630179604156567,0.87,0.9912,GunPoint,2,10,10.0,5,45,KNNOR-GPF (M=3/2),0.852,2.1193774539293724,4.066169451506314,0.06994127697663649,0.8035714285714286,1.5
0.8539325842696629,0.8630179604156567,0.87,0.992,GunPoint,2,10,10.0,5,45,KNNOR-GPF (M calibrated),0.852,2.1193774539293724,4.015043205771136,0.07547433876319835,0.8035714285714286,1.5999999999999999
0.24561403508771928,0.37416573867739417,0.5700000000000001,0.9092,GunPoint,2,20,12.5,4,46,none (raw-flat RF),0.852,2.376884076822133,,,,
0.18181818181818182,0.31622776601683794,0.55,0.9786,GunPoint,2,20,12.5,4,46,none,0.852,2.376884076822133,,,,
0.9263157894736842,0.928654941299512,0.9299999999999999,0.9928,GunPoint,2,20,12.5,4,46,SMOTE-raw,0.852,2.376884076822133,2.6163553235362365,0.43730502397601695,,
0.6111111111111112,0.6633249580710799,0.72,0.9908,GunPoint,2,20,12.5,4,46,KNNOR-raw (M=1),0.852,2.376884076822133,6.419068926995632,0.021983799321946936,0.2875,
0.8791208791208791,0.8854377448471462,0.89,0.9932,GunPoint,2,20,12.5,4,46,chain-mean-GPF (PSSTO-style),0.852,2.376884076822133,2.9067004515097867,0.2374655563066324,,
0.6666666666666666,0.7071067811865476,0.75,0.992,GunPoint,2,20,12.5,4,46,KNNOR-GPF (M=1),0.852,2.376884076822133,5.27410585473501,0.03867806677963884,0.3262411347517731,1.0
0.5507246376811594,0.6164414002968976,0.69,0.9916,GunPoint,2,20,12.5,4,46,KNNOR-GPF (M=3/2),0.852,2.376884076822133,5.4872828811893815,0.04754387808172945,0.3458646616541353,1.5
0.5507246376811594,0.6164414002968976,0.69,0.9906,GunPoint,2,20,12.5,4,46,KNNOR-GPF (M calibrated),0.852,2.376884076822133,5.487961352737443,0.050578662674137416,0.3709677419354839,1.5999999999999999
0.5507246376811594,0.6164414002968976,0.69,0.8658,GunPoint,3,5,5.0,10,40,none (raw-flat RF),0.852,2.714406906724755,,,,
0.5915492957746479,0.648074069840786,0.71,0.9766,GunPoint,3,5,5.0,10,40,none,0.852,2.714406906724755,,,,
0.5915492957746479,0.648074069840786,0.71,0.9842000000000001,GunPoint,3,5,5.0,10,40,SMOTE-raw,0.852,2.714406906724755,3.035064017035004,0.5936701792493131,,
0.5915492957746479,0.648074069840786,0.71,0.9788,GunPoint,3,5,5.0,10,40,KNNOR-raw (M=1),0.852,2.714406906724755,3.928861468042803,0.3069989178415618,1.0,
0.5915492957746479,0.648074069840786,0.71,0.9834,GunPoint,3,5,5.0,10,40,chain-mean-GPF (PSSTO-style),0.852,2.714406906724755,3.1503071924611517,0.48509200512263895,,
0.5915492957746479,0.648074069840786,0.71,0.9775999999999999,GunPoint,3,5,5.0,10,40,KNNOR-GPF (M=1),0.852,2.714406906724755,3.643212193570121,0.25661597967717836,1.0,1.0
0.5915492957746479,0.648074069840786,0.71,0.9892000000000001,GunPoint,3,5,5.0,10,40,KNNOR-GPF (M=3/2),0.852,2.714406906724755,3.2157528211586355,0.5376783496360902,1.0,1.5
0.5915492957746479,0.648074069840786,0.71,0.9852,GunPoint,3,5,5.0,10,40,KNNOR-GPF (M calibrated),0.852,2.714406906724755,2.865181131165694,0.8622998858252143,1.0,2.1999999999999997
0.48484848484848486,0.565685424949238,0.66,0.9752,GunPoint,3,10,10.0,5,45,none (raw-flat RF),0.852,0.7097883535107874,,,,
0.6301369863013698,0.6782329983125268,0.73,0.9965999999999999,GunPoint,3,10,10.0,5,45,none,0.852,0.7097883535107874,,,,
0.9583333333333334,0.9591663046625439,0.96,0.9982,GunPoint,3,10,10.0,5,45,SMOTE-raw,0.852,0.7097883535107874,0.8692859141929556,0.531208632141507,,
0.8636363636363636,0.8717797887081347,0.88,0.9984,GunPoint,3,10,10.0,5,45,KNNOR-raw (M=1),0.852,0.7097883535107874,2.4711962008623267,0.1655564487468584,1.0,
0.9247311827956989,0.9273618495495703,0.9299999999999999,0.9972,GunPoint,3,10,10.0,5,45,chain-mean-GPF (PSSTO-style),0.852,0.7097883535107874,1.127874483235514,0.2604402808502585,,
0.8095238095238095,0.8246211251235321,0.8400000000000001,0.9968,GunPoint,3,10,10.0,5,45,KNNOR-GPF (M=1),0.852,0.7097883535107874,2.640569964049037,0.021801183569402204,0.8490566037735849,1.0
0.8372093023255814,0.848528137423857,0.86,0.9967999999999999,GunPoint,3,10,10.0,5,45,KNNOR-GPF (M=3/2),0.852,0.7097883535107874,2.4928716356432243,0.034920314213224495,0.9,1.5
0.7951807228915663,0.812403840463596,0.8300000000000001,0.9968,GunPoint,3,10,10.0,5,45,KNNOR-GPF (M calibrated),0.852,0.7097883535107874,2.4690585274127645,0.03799034758180471,0.9,1.5999999999999999
0.18181818181818182,0.31622776601683794,0.55,0.8366,GunPoint,3,20,12.5,4,46,none (raw-flat RF),0.852,1.6233716342668654,,,,
0.0392156862745098,0.1414213562373095,0.51,0.9426,GunPoint,3,20,12.5,4,46,none,0.852,1.6233716342668654,,,,
0.9361702127659575,0.938083151964686,0.94,0.9916,GunPoint,3,20,12.5,4,46,SMOTE-raw,0.852,1.6233716342668654,1.3565911043541252,0.469136760972409,,
0.717948717948718,0.7483314773547883,0.78,0.9920000000000001,GunPoint,3,20,12.5,4,46,KNNOR-raw (M=1),0.852,1.6233716342668654,3.7341528443221037,0.034326287443963065,0.27218934911242604,
0.8913043478260869,0.8964373932405988,0.8999999999999999,0.9935999999999999,GunPoint,3,20,12.5,4,46,chain-mean-GPF (PSSTO-style),0.852,1.6233716342668654,1.6380164397653498,0.2973707547581577,,
0.717948717948718,0.7483314773547883,0.78,0.9950000000000001,GunPoint,3,20,12.5,4,46,KNNOR-GPF (M=1),0.852,1.6233716342668654,2.721857354859063,0.04506938221899533,0.17424242424242425,1.0
0.7012987012987013,0.7348469228349535,0.77,0.996,GunPoint,3,20,12.5,4,46,KNNOR-GPF (M=3/2),0.852,1.6233716342668654,2.990197382786553,0.026986594193705467,0.2,1.5
0.6666666666666666,0.7071067811865476,0.75,0.9952,GunPoint,3,20,12.5,4,46,KNNOR-GPF (M calibrated),0.852,1.6233716342668654,3.025230820050938,0.025059668636428938,0.19574468085106383,1.5999999999999999
0.6216216216216216,0.6714164132637808,0.72,0.8916,GunPoint,4,5,5.0,10,40,none (raw-flat RF),0.852,0.9770718840603498,,,,
0.6842105263157895,0.7211102550927979,0.76,0.9932000000000001,GunPoint,4,5,5.0,10,40,none,0.852,0.9770718840603498,,,,
0.9130434782608695,0.916515138991168,0.9199999999999999,0.997,GunPoint,4,5,5.0,10,40,SMOTE-raw,0.852,0.9770718840603498,1.7463413799814065,0.5572559748862211,,
0.7341772151898734,0.7615773105863908,0.79,0.998,GunPoint,4,5,5.0,10,40,KNNOR-raw (M=1),0.852,0.9770718840603498,3.7914403304244653,0.28635792579810704,0.8163265306122449,
0.9361702127659575,0.938083151964686,0.94,0.9992,GunPoint,4,5,5.0,10,40,chain-mean-GPF (PSSTO-style),0.852,0.9770718840603498,1.8797052104138894,0.4038637609815509,,
0.7654320987654321,0.7874007874011811,0.81,0.9978,GunPoint,4,5,5.0,10,40,KNNOR-GPF (M=1),0.852,0.9770718840603498,2.661984460911275,0.32344229514133943,0.7692307692307693,1.0
0.8372093023255814,0.848528137423857,0.86,0.9984000000000001,GunPoint,4,5,5.0,10,40,KNNOR-GPF (M=3/2),0.852,0.9770718840603498,2.5311656179836044,0.5504842201207046,0.8163265306122449,1.5
0.8636363636363636,0.8717797887081347,0.88,0.9984,GunPoint,4,5,5.0,10,40,KNNOR-GPF (M calibrated),0.852,0.9770718840603498,2.5573168419118657,0.6571212434682108,0.8163265306122449,1.7999999999999998
0.18181818181818182,0.31622776601683794,0.55,0.935,GunPoint,4,10,10.0,5,45,none (raw-flat RF),0.852,1.3717666388039698,,,,
0.11320754716981132,0.2449489742783178,0.53,0.9928,GunPoint,4,10,10.0,5,45,none,0.852,1.3717666388039698,,,,
0.98989898989899,0.9899494936611666,0.99,1.0,GunPoint,4,10,10.0,5,45,SMOTE-raw,0.852,1.3717666388039698,1.1974537853337788,0.5227159363018116,,
0.9473684210526315,0.9486832980505138,0.95,1.0,GunPoint,4,10,10.0,5,45,KNNOR-raw (M=1),0.852,1.3717666388039698,2.223485724184484,0.2708726143535462,0.41284403669724773,
0.9473684210526315,0.9486832980505138,0.95,1.0,GunPoint,4,10,10.0,5,45,chain-mean-GPF (PSSTO-style),0.852,1.3717666388039698,2.2647949818640187,0.1536641199515473,,
0.7804878048780488,0.8,0.8200000000000001,0.9988,GunPoint,4,10,10.0,5,45,KNNOR-GPF (M=1),0.852,1.3717666388039698,3.017519440706633,0.06427230892327088,0.2393617021276596,1.0
0.8235294117647058,0.8366600265340756,0.85,0.9995999999999999,GunPoint,4,10,10.0,5,45,KNNOR-GPF (M=3/2),0.852,1.3717666388039698,2.737046142626494,0.11984193547542878,0.3146853146853147,1.5
0.8095238095238095,0.8246211251235321,0.8400000000000001,0.9992,GunPoint,4,10,10.0,5,45,KNNOR-GPF (M calibrated),0.852,1.3717666388039698,2.817268361888444,0.11416374274911581,0.3191489361702128,1.5999999999999999
0.4375,0.5291502622129182,0.64,0.9666,GunPoint,4,20,12.5,4,46,none (raw-flat RF),0.852,1.7233804011604335,,,,
0.48484848484848486,0.565685424949238,0.66,0.9888,GunPoint,4,20,12.5,4,46,none,0.852,1.7233804011604335,,,,
0.75,0.7745966692414834,0.8,0.9982,GunPoint,4,20,12.5,4,46,SMOTE-raw,0.852,1.7233804011604335,1.9895288681051113,0.40807327262892823,,
0.6666666666666666,0.7071067811865476,0.75,0.9954000000000001,GunPoint,4,20,12.5,4,46,KNNOR-raw (M=1),0.852,1.7233804011604335,3.270021563367875,0.14313178837017343,0.45544554455445546,
0.6666666666666666,0.7071067811865476,0.75,0.996,GunPoint,4,20,12.5,4,46,chain-mean-GPF (PSSTO-style),0.852,1.7233804011604335,2.689623980460272,0.16858041984260794,,
0.6666666666666666,0.7071067811865476,0.75,0.9958,GunPoint,4,20,12.5,4,46,KNNOR-GPF (M=1),0.852,1.7233804011604335,2.7068155733766606,0.13399276349733744,0.3150684931506849,1.0
0.6842105263157895,0.7211102550927979,0.76,0.9936,GunPoint,4,20,12.5,4,46,KNNOR-GPF (M=3/2),0.852,1.7233804011604335,2.468252194094596,0.25752704960949924,0.23,1.5
0.7012987012987013,0.7348469228349535,0.77,0.9936,GunPoint,4,20,12.5,4,46,KNNOR-GPF (M calibrated),0.852,1.7233804011604335,2.3696989093135006,0.29557018377515404,0.21395348837209302,1.5999999999999999
0.9491525423728814,0.950230005281386,0.9506293706293707,0.9911222111222111,ItalyPowerDemand,0,5,5.0,55,219,none (raw-flat RF),0.645,0.1674211675634698,,,,
0.91796875,0.9210239129822029,0.9231302031302031,0.988977688977689,ItalyPowerDemand,0,5,5.0,55,219,none,0.645,0.1674211675634698,,,,
0.9449715370018975,0.9463109930168282,0.9469530469530469,0.9881518481518482,ItalyPowerDemand,0,5,5.0,55,219,SMOTE-raw,0.645,0.1674211675634698,0.2574060767222921,0.8612348212082993,,
0.9384615384615385,0.9402247837738825,0.9414319014319015,0.9864402264402264,ItalyPowerDemand,0,5,5.0,55,219,KNNOR-raw (M=1),0.645,0.1674211675634698,0.9994639086377912,0.3702390804209699,0.9690265486725663,
0.940952380952381,0.9425028850415729,0.9432900432900433,0.9862337662337662,ItalyPowerDemand,0,5,5.0,55,219,chain-mean-GPF (PSSTO-style),0.645,0.1674211675634698,0.33724664688679873,0.6583822010453448,,
0.9305019305019305,0.9327075586395717,0.9341192141192141,0.9848884448884448,ItalyPowerDemand,0,5,5.0,55,219,KNNOR-GPF (M=1),0.645,0.1674211675634698,0.834703530953524,0.3497181120583848,0.9954545454545455,1.0
0.9407265774378585,0.9423332786185618,0.9432767232767233,0.9844422244422244,ItalyPowerDemand,0,5,5.0,55,219,KNNOR-GPF (M=3/2),0.645,0.1674211675634698,0.6717847071543517,0.4678518120865319,0.9909502262443439,1.5
0.9393939393939394,0.9409045463283537,0.9414851814851815,0.9828371628371629,ItalyPowerDemand,0,5,5.0,55,219,KNNOR-GPF (M calibrated),0.645,0.1674211675634698,0.507102260979158,0.6466171799420184,0.9954545454545455,2.1999999999999997
0.9242718446601942,0.9268841454649114,0.9286247086247086,0.9886380286380286,ItalyPowerDemand,0,10,10.1,27,247,none (raw-flat RF),0.645,0.32253705498896323,,,,
0.7601809954751131,0.7830369423895996,0.8058741258741259,0.9804395604395604,ItalyPowerDemand,0,10,10.1,27,247,none,0.645,0.32253705498896323,,,,
0.8977955911823647,0.902521719708426,0.9066200466200466,0.9827372627372627,ItalyPowerDemand,0,10,10.1,27,247,SMOTE-raw,0.645,0.32253705498896323,0.24910880319459672,0.7454602092552305,,
0.8906882591093117,0.8960638386467802,0.9011122211122211,0.9833499833499832,ItalyPowerDemand,0,10,10.1,27,247,KNNOR-raw (M=1),0.645,0.32253705498896323,1.094113769149061,0.272634685162004,0.9216417910447762,
0.8641975308641975,0.8722609476751558,0.8791608391608392,0.9854878454878455,ItalyPowerDemand,0,10,10.1,27,247,chain-mean-GPF (PSSTO-style),0.645,0.32253705498896323,0.36353962231461345,0.663188938250514,,
0.8780487804878049,0.884634061393423,0.8901498501498502,0.9852480852480854,ItalyPowerDemand,0,10,10.1,27,247,KNNOR-GPF (M=1),0.645,0.32253705498896323,0.6359975405084821,0.4677246352356406,0.9919678714859438,1.0
0.905511811023622,0.9094904217048287,0.9121545121545122,0.9865268065268067,ItalyPowerDemand,0,10,10.1,27,247,KNNOR-GPF (M=3/2),0.645,0.32253705498896323,0.5033786770209421,0.5741707449692716,0.9840637450199203,1.5
0.8986083499005965,0.9032151104789687,0.9066466866466867,0.984049284049284,ItalyPowerDemand,0,10,10.1,27,247,KNNOR-GPF (M calibrated),0.645,0.32253705498896323,0.485613010267377,0.5911910590676697,0.9801587301587301,1.5999999999999999
0.8061002178649237,0.8217003560857663,0.837009657009657,0.9864602064602064,ItalyPowerDemand,0,20,19.6,14,260,none (raw-flat RF),0.645,0.5105200172626727,,,,
0.5927835051546392,0.6490342219370419,0.7106227106227107,0.9833899433899433,ItalyPowerDemand,0,20,19.6,14,260,none,0.645,0.5105200172626727,,,,
0.7149532710280374,0.7458978726096733,0.7765834165834166,0.977002997002997,ItalyPowerDemand,0,20,19.6,14,260,SMOTE-raw,0.645,0.5105200172626727,0.7502946501209689,0.5515857776572043,,
0.625,0.674199862463242,0.7253013653013652,0.9783283383283383,ItalyPowerDemand,0,20,19.6,14,260,KNNOR-raw (M=1),0.645,0.5105200172626727,2.2852683727117338,0.18945971122691732,0.9885931558935361,
0.6997635933806147,0.7336087637029823,0.7674259074259073,0.9798135198135198,ItalyPowerDemand,0,20,19.6,14,260,chain-mean-GPF (PSSTO-style),0.645,0.5105200172626727,0.7388354921577491,0.5177429817479867,,
0.6966824644549763,0.731126155013931,0.7655944055944055,0.9794538794538793,ItalyPowerDemand,0,20,19.6,14,260,KNNOR-GPF (M=1),0.645,0.5105200172626727,1.5082721668413583,0.29015416729168086,0.9420289855072463,1.0
