f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.53125,0.7228447412379048,0.7505947283280997,0.915976781806071,0.057563243243243245,0.057297297297297295,JapaneseVowels,2,10,10.0,24,216,hybrid GPF-nbrs/raw-walk (M calibrated),0.85,1.3725198529596447,64.0,12.0,29.0,12.428068947454374,0.2313031157253096,4.986088336811473,0.375,2.0
0.4166666666666667,0.5620673339436952,0.6509658388048339,0.9153582643448472,0.05202501501501502,0.03957657657657659,JapaneseVowels,2,10,10.0,24,216,KNNOR-official-GPF (randmx=1),0.85,1.3725198529596447,64.0,12.0,29.0,4.94748336974531,0.25181622931388115,0.3710935129599465,0.25471698113207547,1.0
0.47058823529411764,0.6147859359760408,0.6817489770672757,0.9146445903511276,0.05336987987987988,0.058369369369369366,JapaneseVowels,2,10,10.0,24,216,KNNOR-official-GPF (randmx=M*),0.85,1.3725198529596447,64.0,12.0,29.0,3.7755629064401184,0.17113142335215048,0.7893109758517439,0.25961538461538464,2.0
0.4657534246575342,0.7127030029847021,0.7373203920449138,0.8934246836045294,0.07396744744744745,0.1090810810810811,JapaneseVowels,2,10,10.0,24,216,KNNOR-official-raw (randmx=1),0.85,1.3725198529596447,64.0,12.0,29.0,5.0307528351611275,0.25650137536376577,0.24218805596790782,1.0,1.0
0.5396825396825397,0.7239628312197559,0.7520696545817871,0.9199733561709011,0.05709222222222221,0.05914414414414414,JapaneseVowels,2,10,10.0,24,216,hybrid GPF-nbrs/raw-walk (M raw-calibrated),0.85,1.3725198529596447,64.0,12.0,29.0,6.864390518674842,0.18629937320392287,1.9030338327194902,0.1875,1.6
0.32432432432432434,0.43994134506405985,0.5967741935483871,0.9790179845846417,0.04005648648648649,0.03573873873873874,JapaneseVowels,2,20,20.0,12,228,none (raw-flat RF),0.85,3.7378804828374506,,,,,,,,
0.17647058823529413,0.3110855084191276,0.5483870967741935,0.9039394804453326,0.0564051051051051,0.02632432432432432,JapaneseVowels,2,20,20.0,12,228,none,0.85,3.7378804828374506,64.0,12.0,29.0,,,,,
0.47058823529411764,0.695813507586209,0.7270910648015987,0.9013226758016938,0.07212258258258258,0.10158558558558559,JapaneseVowels,2,20,20.0,12,228,SMOTE-raw,0.85,3.7378804828374506,64.0,12.0,29.0,1.773931301860145,0.07324060652148934,0.4319332891596235,,
0.21621621621621623,0.3581494182663829,0.5615662765248834,0.907460272147683,0.0559487987987988,0.03831531531531532,JapaneseVowels,2,20,20.0,12,228,chain-mean-GPF (PSSTO-style),0.85,3.7378804828374506,64.0,12.0,29.0,3.1462013496092034,0.14013372628877585,0.3835132260552167,,
0.22857142857142856,0.3592106040535498,0.564516129032258,0.8941383575982491,0.05633495495495496,0.025045045045045053,JapaneseVowels,2,20,20.0,12,228,KNNOR-GPF (M=1),0.85,3.7378804828374506,64.0,12.0,29.0,7.333873201584389,0.5536723054213555,0.04249187815794039,0.04945770065075922,1.0
0.2564102564102564,0.39982868155399487,0.5762203825292607,0.8912836616233704,0.055532582582582576,0.019108108108108104,JapaneseVowels,2,20,20.0,12,228,KNNOR-GPF (M calibrated),0.85,3.7378804828374506,64.0,12.0,29.0,5.1900884265513305,0.24733166267874668,0.2910277803226995,0.0627062706270627,2.0
0.3333333333333333,0.47237915777796174,0.6070035207917023,0.9011323627367018,0.05459660660660661,0.02921621621621621,JapaneseVowels,2,20,20.0,12,228,hybrid GPF-nbrs/raw-walk (M calibrated),0.85,3.7378804828374506,64.0,12.0,29.0,27.781212412576213,0.3744524628991228,5.0639518475067495,0.3958333333333333,2.0
0.22857142857142856,0.3592106040535498,0.564516129032258,0.9041773717765724,0.05546816816816817,0.032486486486486485,JapaneseVowels,2,20,20.0,12,228,KNNOR-official-GPF (randmx=1),0.85,3.7378804828374506,64.0,12.0,29.0,7.095520689002903,0.5592707473427816,0.054854890199148895,0.33578792341678937,1.0
0.21621621621621623,0.3581494182663829,0.5615662765248834,0.9127890379674565,0.05476174174174173,0.027189189189189195,JapaneseVowels,2,20,20.0,12,228,KNNOR-official-GPF (randmx=M*),0.85,3.7378804828374506,64.0,12.0,29.0,6.898731378064017,0.11520354744742778,1.3162652111686473,0.3465045592705167,2.0
0.3404255319148936,0.5019706147268893,0.6172328480350175,0.868588828623085,0.06541696696696697,0.051792792792792794,JapaneseVowels,2,20,20.0,12,228,KNNOR-official-raw (randmx=1),0.85,3.7378804828374506,64.0,12.0,29.0,3.4348263867185764,0.19601855903652288,0.26808527007854727,1.0,1.0
